CITATIONS,TECTONIC SETTING,LOCATION,LOCATION COMMENT,LATITUDE MIN,LATITUDE MAX,LONGITUDE MIN,LONGITUDE MAX,LAND OR SEA,ELEVATION MIN,ELEVATION MAX,SAMPLE NAME,ROCK NAME,MIN. AGE (YRS.),MAX. AGE (YRS.),GEOL.,AGE,ERUPTION DAY,ERUPTION MONTH,ERUPTION YEAR,ROCK TEXTURE,ROCK TYPE,DRILL DEPTH MIN,DRILL DEPTHAX,ALTERATION,MINERAL,MATERIAL,SIO2(WT%),TIO2(WT%),B2O3(WT%),AL2O3(WT%),CR2O3(WT%),FE2O3(WT%),FEO(WT%),FEOT(WT%),CAO(WT%),MGO(WT%),MNO(WT%),NIO(WT%),K2O(WT%),NA2O(WT%),P2O5(WT%),H2O(WT%),H2OP(WT%),H2OM(WT%),H2OT(WT%),CO2(WT%),CO1(WT%),F(WT%),CL(WT%),CL2(WT%),OH(WT%),CH4(WT%),SO2(WT%),SO3(WT%),SO4(WT%),S(WT%),LOI(WT%),VOLATILES(WT%),O(WT%),OTHERS(WT%),HE(CCM/G),HE(CCMSTP/G),HE3(CCMSTP/G),HE3(AT/G),HE4(CCM/G),HE4(CCMSTP/G),HE4(AT/G),HE4(MOLE/G),HE4(NCC/G),HE(NCC/G),LI(PPM),BE(PPM),B(PPM),C(PPM),CO2(PPM),F(PPM),NA(PPM),MG(PPM),AL(PPM),P(PPM),S(PPM),CL(PPM),K(PPM),CA(PPM),SC(PPM),TI(PPM),V(PPM),CR(PPM),MN(PPM),FE(PPM),CO(PPM),NI(PPM),CU(PPM),ZN(PPM),GA(PPM),GE(PPM),AS(PPM),SE(PPM),BR(PPM),RB(PPM),SR(PPM),Y(PPM),ZR(PPM),NB(PPM),MO(PPM),RU(PPM),RH(PPM),PD(PPM),AG(PPM),CD(PPM),IN(PPM),SN(PPM),SB(PPM),TE(PPM),I(PPM),CS(PPM),BA(PPM),LA(PPM),CE(PPM),PR(PPM),ND(PPM),SM(PPM),EU(PPM),GD(PPM),TB(PPM),DY(PPM),HO(PPM),ER(PPM),TM(PPM),YB(PPM),LU(PPM),HF(PPM),TA(PPM),W(PPM),RE(PPM),OS(PPM),IR(PPM),PT(PPM),AU(PPM),HG(PPM),TL(PPM),PB(PPM),BI(PPM),TH(PPM),U(PPM),ND143_ND144,ND143_ND144_INI,EPSILON_ND,SR87_SR86,SR87_SR86_INI,PB206_PB204,PB206_PB204_INI,PB207_PB204,PB207_PB204_INI,PB208_PB204,PB208_PB204_INI,OS184_OS188,OS186_OS188,OS187_OS186,OS187_OS188,RE187_OS186,RE187_OS188,HF176_HF177,HE3_HE4,HE3_HE4(R/R(A)),HE4_HE3,HE4_HE3(R/R(A)),K40_AR40,AR40_K40,UNIQUE_ID,Unnamed: 171
[19684],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),NORTH ATLANTIC CRATON_ARCHEAN / ISUA GREENSTONE BELT / WESTERN ISUA TECTONIC DOMAIN,INNER SEQUENCE,65.1317083,65.1317083,-50.1634417,-50.1634417,SAE,,,s_ECP08-08 [19684],BASALT [19684],3700000000 [19684],,,ARCHEAN [19684],,,,,VOL,,,,,WR [19684] ,38.5,0.16,,1.28,0.133,,,14.12,0.62,36.53,0.25,,0.0,0.01,0.0,,,,,,,,,,,,,,,,7.06,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,36.0,,,,174.5,3441.9,65.9,77.0,1.9,,7.5,0.0,,0.0,2.6,2.3,12.9,0.0,0.0,0.00211986145211737,0.000295420551083254,0.00139795604369795,0.0,0.0,,0.0,0.1,,,0.0,0.0,0.5,1.2,0.17,1.0,0.36,0.07,0.53,0.07,0.45,0.08,0.29,0.02,0.22,0.03,0.3,0.0,1.0,,0.00133524353988978,0.00154049273792941,0.0015653141197317301,0.0062,0.0,0.0,1.0,0.1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,941678.0,
[19684],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),NORTH ATLANTIC CRATON_ARCHEAN / ISUA GREENSTONE BELT / WESTERN ISUA TECTONIC DOMAIN,OUTER SEQUENCE,65.0817667,65.0817667,-50.1662333,-50.1662333,SAE,,,s_JEH-SG-02 [19684],BASALT [19684],3700000000 [19684],,,ARCHEAN [19684],,,,,VOL,,,,,WR [19684] ,40.1,0.12,,4.09,0.6659999999999999,,,8.94,2.16,38.11,0.15,,0.0,0.02,0.0,,,,,,,,,,,,,,,,5.45,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,89.0,,,,111.9,1624.5,2.2,42.0,4.5,,1.6,0.0,,0.4,4.0,2.5,4.6,1.3,0.0,,,,0.0,0.0,,0.0,0.0,,,0.1,1.0,0.3,0.5,0.07,0.3,0.11,0.03,0.18,0.05,0.34,0.07,0.26,0.03,0.34,0.05,0.0,0.0,1.3,,,,,0.0023,0.0,0.0,0.5,0.1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,941679.0,
[20709],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),NORTH ATLANTIC CRATON_ARCHEAN / ISUA GREENSTONE BELT / EASTERN ISUA TECTONIC DOMAIN,,65.173,65.173,-49.8226,-49.8226,SAE,,,s_SM/GR/98/21 [20709],BASALT [20709],,,PALEO [20709],ARCHEAN [20709],,,,,VOL,,,,,WR [20709] ,46.6608,0.26853,,15.87785,,,,11.46,5.4341300000000015,13.33208,0.18495,,0.06897,1.46783,0.02907,,,,,,,,,,,,,,,,4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.95,,186.1,592.85,,,71.5,263.9,0.417,104.8,12.7,,,,,0.519,32.95,11.0,10.31,0.462,,,,0.01059,,,,,,,,0.015,4.803,0.75,2.07,0.343,1.696,0.5589999999999999,0.131,0.913,0.192,1.454,0.363,1.126,,1.331,0.219,,0.068,0.044,0.000127,6.4e-05,0.0002,0.01414,,,,1.506,,0.266,0.05,,,,,,,,,,,,,,,1.1609,,10.79,,,,,,,,1111128.0,
[20709],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),NORTH ATLANTIC CRATON_ARCHEAN / ISUA GREENSTONE BELT / EASTERN ISUA TECTONIC DOMAIN,,65.1806,65.1806,-49.8048,-49.8048,SAE,,,s_SM/GR/98/23 [20709],BASALT [20709],,,PALEO [20709],ARCHEAN [20709],,,,,VOL,,,,,WR [20709] ,51.20594000000001,0.8418,,11.50136,,,,16.4,7.777989999999999,6.91821,0.21422,,1.20892,1.31476,0.04683,,,,,,,,,,,,,,,,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.14,,222.7,295.35,,,64.61,120.8,20.915,119.9,16.57,,,,,42.99,14.09,17.91,45.14,2.226,,0.000549,,0.00865,,,,,,,,2.449,79.57,3.182,8.543,1.509,7.786,2.548,0.937,3.178,0.544,3.315,0.669,1.739,,1.631,0.245,,0.16399999999999998,0.16699999999999998,0.000147,6.6e-05,0.000284,0.00855,,,,2.523,,0.491,0.103,,,,,,,,,,,,,,,1.0367,,12.07,,,,,,,,1111129.0,
[20709],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),NORTH ATLANTIC CRATON_ARCHEAN / ISUA GREENSTONE BELT / EASTERN ISUA TECTONIC DOMAIN,,65.1806,65.1806,-49.8048,-49.8048,SAE,,,s_SM/GR/98/26 [20709],BASALT [20709],,,PALEO [20709],ARCHEAN [20709],,,,,VOL,,,,,WR [20709] ,60.87973,0.7127100000000001,,9.22649,,,,9.82,8.34801,3.57865,0.21108,,0.49939,2.04646,0.09801,,,,,,,,,,,,,,,,3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.03,,197.2,228.0,,,39.43,84.2,173.35,64.68,10.82,,,,,23.31,109.0,16.58,48.6,1.931,,0.000285,,0.00861,,,,,,,,1.494,23.76,3.852,9.811,1.713,9.026,2.7430000000000003,0.8270000000000001,3.327,0.541,3.15,0.62,1.5830000000000002,,1.476,0.228,,0.128,0.213,0.000883,7.900000000000001e-05,0.000213,0.00801,,,,5.0939999999999985,,0.412,0.12,,,,,,,,,,,,,,,8.359,,111.88,,,,,,,,1111130.0,
[20709],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),NORTH ATLANTIC CRATON_ARCHEAN / GODTHAAB COMPLEX,ORTHOGNEISS TERRANE SOUTH OF ISUA SUPRACRUSTAL BELT,65.0,65.0,-50.0,-50.0,SAE,,,s_SM/GR/98/35 [20709],BASALT [20709],,,PALEO [20709],ARCHEAN [20709],,,,,VOL,,,,,WR [20709] ,44.26955,0.8841600000000001,,12.11895,,,,16.05,10.94136,4.8547,0.26458000000000004,,1.39992,1.45165,0.07268,,,,,,,,,,,,,,,,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.68,,200.9,123.7,,,59.64,76.2,264.75,113.5,15.6,,,,,56.97,67.16,21.7,53.39,2.259,,0.000379,,0.01228,,,,,,,,3.1210000000000004,66.18,4.472,11.05,1.892,9.424,2.785,1.004,3.533,0.614,3.801,0.785,2.125,,2.008,0.319,,0.159,0.521,0.0032600000000000003,0.000149,0.000228,0.00943,,,,8.538,,0.392,0.119,,,,,,,,,,,,,,,28.71,,500.48,,,,,,,,1111131.0,
[5951][8697],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),NORTH ATLANTIC CRATON_ARCHEAN / ISUA GREENSTONE BELT / CENTRAL ISUA TECTONIC DOMAIN (GARBENSCHIEFER),,65.1803,65.1803,-49.8046,-49.8046,SAE,,,s_462923 [5951],BASALT [5951],3700000000 [5951],3800000000 [5951],PALEO [8697],ARCHEAN [5951],,,,,VOL,,,,,WR [5951] ,52.57,0.86,,11.34,,,,11.94,10.62,7.57,0.26,,0.15,3.3,0.06,,,,,,,,,,,,,,,,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,,276.0,259.0,,,70.0,114.0,,,12.0,,,,,1.24,123.5,18.0,66.7,3.39,,,,,,,,,,,,,5.0,4.588,11.578,1.766,8.135,2.513,1.026,3.459,0.5539999999999999,3.5210000000000004,0.698,1.961,0.277,1.704,0.242,1.767,0.14,,,,,,,,,5.45,,0.5,0.11,0.512482,,,0.746003,,12.732,,13.814,,32.657,,,,,,,,0.281765,,,,,,,120037.0,
[5951][8697],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),NORTH ATLANTIC CRATON_ARCHEAN / ISUA GREENSTONE BELT / CENTRAL ISUA TECTONIC DOMAIN (GARBENSCHIEFER),,65.1803,65.1803,-49.8046,-49.8046,SAE,,,s_462924 [5951],BASALT [5951],3700000000 [5951],3800000000 [5951],PALEO [8697],ARCHEAN [5951],,,,,VOL,,,,,WR [5951] ,54.52,0.84,,11.02,,,,10.99,11.78,5.71,0.25,,0.22,3.38,0.06,,,,,,,,,,,,,,,,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,220.0,283.0,,,60.0,109.0,,,13.0,,,,,3.56,139.3,19.8,64.9,2.71,,,,,,,,,,,,,8.0,5.466,13.325,2.007,9.013,2.745,1.024,3.804,0.596,3.94,0.794,2.174,0.314,1.975,0.282,1.69,0.16,,,,,,,,,4.4,,0.53,0.151,0.512497,,,0.748893,,12.8,,13.859000000000002,,32.753,,,,,,,,0.281975,,,,,,,120038.0,
[5951][8697],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),NORTH ATLANTIC CRATON_ARCHEAN / ISUA GREENSTONE BELT / WESTERN ISUA TECTONIC DOMAIN,,65.1871,65.1871,-49.8109,-49.8109,SAE,,,s_462955 [5951],BASALT [5951],3700000000 [5951],3800000000 [5951],PALEO [8697],ARCHEAN [5951],,,,,VOL,,,,,WR [5951] ,54.76,0.88,,11.89,,,,10.45,12.72,4.88,0.25,,0.47,2.47,0.08,,,,,,,,,,,,,,,,3.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,190.0,255.0,,,54.0,87.0,,,13.0,,,,,12.392,277.7,19.9,62.1,2.68,,,,,,,,,,,,,51.0,6.359,15.193,2.216,10.176,2.9930000000000003,1.16,3.936,0.621,3.894,0.777,2.154,0.3,1.3259999999999998,0.259,1.94,0.16,,,,,,,,,6.13,,0.43,0.112,0.512328,,,0.7243310000000001,,12.701,,13.869000000000002,,32.554,,,,,,,,,,,,,,,120039.0,
[5951][8697],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),NORTH ATLANTIC CRATON_ARCHEAN / ISUA GREENSTONE BELT / WESTERN ISUA TECTONIC DOMAIN,,65.1871,65.1871,-49.8109,-49.8109,SAE,,,s_462956 [5951],BASALT [5951],3700000000 [5951],3800000000 [5951],PALEO [8697],ARCHEAN [5951],,,,,VOL,,,,,WR [5951] ,52.96,0.9,,11.72,,,,11.71,13.0,5.37,0.26,,0.31,2.4,0.07,,,,,,,,,,,,,,,,2.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,,226.0,195.0,,,39.0,92.0,,,15.0,,,,,5.297999999999999,193.3,19.2,65.7,2.92,,,,,,,,,,,,,27.0,6.271,15.199000000000002,2.268,10.796,3.1210000000000004,1.006,3.756,0.585,3.459,0.708,1.991,0.308,1.858,0.246,1.7919999999999998,0.16,,,,,,,,,5.99,,0.48,0.125,0.512254,,,0.72797,,12.672,,13.841,,32.514,,,,,,,,0.281909,,,,,,,120040.0,
[5951][8697],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),NORTH ATLANTIC CRATON_ARCHEAN / ISUA GREENSTONE BELT / WESTERN ISUA TECTONIC DOMAIN,,65.1871,65.1871,-49.8109,-49.8109,SAE,,,s_462957 [5951],BASALT [5951],3700000000 [5951],3800000000 [5951],PALEO [8697],ARCHEAN [5951],,,,,VOL,,,,,WR [5951] ,55.88,0.88,,11.68,,,,10.45,11.48,4.76,0.21,,0.19,3.22,0.08,,,,,,,,,,,,,,,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,,228.0,256.0,,,54.0,105.0,,,14.0,,,,,0.963,181.0,19.1,67.5,2.74,,,,,,,,,,,,,12.0,5.053,12.531,1.893,8.637,2.635,0.87,3.529,0.563,3.642,0.696,1.933,0.276,1.821,0.246,1.93,0.15,,,,,,,,,5.12,,0.46,0.13,0.512391,,,0.7176520000000001,,12.696,,13.825,,32.861,,,,,,,,,,,,,,,120041.0,
[5951][8697],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),NORTH ATLANTIC CRATON_ARCHEAN / ISUA GREENSTONE BELT / WESTERN ISUA TECTONIC DOMAIN,,65.1871,65.1871,-49.8109,-49.8109,SAE,,,s_462958 [5951],BASALT [5951],3700000000 [5951],3800000000 [5951],PALEO [8697],ARCHEAN [5951],,,,,VOL,,,,,WR [5951] ,53.75,0.89,,11.75,,,,11.54,10.59,6.59,0.25,,0.17,3.13,0.06,,,,,,,,,,,,,,,,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,231.0,168.0,,,60.0,98.0,,,14.0,,,,,0.7390000000000001,199.9,17.3,66.8,2.85,,,,,,,,,,,,,10.0,5.331,13.161,1.973,9.91,2.81,0.951,3.46,0.546,3.449,0.6779999999999999,1.851,0.263,1.649,0.243,2.12,0.16,,,,,,,,,6.64,,0.51,0.115,0.5123409999999999,,,0.717992,,12.421,,13.723,,32.348,,,,,,,,,,,,,,,120042.0,
[5951][8697],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),NORTH ATLANTIC CRATON_ARCHEAN / ISUA GREENSTONE BELT / WESTERN ISUA TECTONIC DOMAIN,,65.1871,65.1871,-49.8109,-49.8109,SAE,,,s_462959 [5951],BASALT [5951],3700000000 [5951],3800000000 [5951],PALEO [8697],ARCHEAN [5951],,,,,VOL,,,,,WR [5951] ,61.58,0.89,,11.57,,,,6.2,12.23,2.49,0.17,,0.17,3.93,0.08,,,,,,,,,,,,,,,,9.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,,193.0,158.0,,,31.0,68.0,,,12.0,,,,,3.033,293.0,17.8,64.0,2.79,,,,,,,,,,,,,27.0,7.37,16.28,2.36,10.817,3.037,1.07,3.64,0.57,3.49,0.71,1.85,0.26,1.67,0.243,1.741,0.17,,,,,,,,,4.93,,0.7,0.146,0.5121359999999999,,,0.715108,,12.682,,13.799,,32.61,,,,,,,,0.28180900000000003,,,,,,,120043.0,
[5951][8697],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),NORTH ATLANTIC CRATON_ARCHEAN / ISUA GREENSTONE BELT / WESTERN ISUA TECTONIC DOMAIN,,65.1871,65.1871,-49.8109,-49.8109,SAE,,,s_462960 [5951],BASALT [5951],3700000000 [5951],3800000000 [5951],PALEO [8697],ARCHEAN [5951],,,,,VOL,,,,,WR [5951] ,54.97,0.9,,11.78,,,,10.97,9.65,6.3,0.23,,0.17,3.73,0.07,,,,,,,,,,,,,,,,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,230.0,172.0,,,58.0,94.0,,,13.0,,,,,0.963,196.8,18.3,68.7,2.92,,,,,,,,,,,,,22.0,5.917000000000002,13.511,2.1,9.882,2.97,1.05,3.645,0.565,3.575,0.727,1.969,0.263,1.717,0.232,2.04,0.16,,,,,,,,,8.12,,0.5,0.19,0.512359,,,0.718091,,12.541,,13.744000000000002,,32.434,,,,,,,,,,,,,,,120044.0,
[5951][9926][8697],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),NORTH ATLANTIC CRATON_ARCHEAN / ISUA GREENSTONE BELT / WESTERN ISUA TECTONIC DOMAIN,,65.1871,65.1871,-49.8109,-49.8109,SAE,,,s_462963 [5951],BASALT [5951] / NOT GIVEN [9926],3700000000 [5951],3800000000 [5951],PALEO [8697],ARCHEAN [5951],,,,,VOL,,,,,WR [5951] ,57.71,0.9,,11.95,,,,9.34,11.44,3.38,0.2,,0.26,3.7,0.07,,,,,,,,,,,,,,,,3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,,187.0,168.0,,,46.0,76.0,,,14.0,,,,,3.168,280.6,17.8,62.46,2.19,,,,,,,,,,,,,21.0,6.227,14.404000000000002,2.18,10.583,3.116,1.005,3.613,0.5660000000000001,3.5780000000000003,0.706,1.983,0.28800000000000003,1.673,0.223,1.865,0.151,,,,,,,,,6.23,,0.54,0.16899999999999998,0.512308,,,0.719978,,12.439,,13.718,,32.355,,,,,,,,0.281774,,,,,,,120045.0,
[5951][8697],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),NORTH ATLANTIC CRATON_ARCHEAN / ISUA GREENSTONE BELT / WESTERN ISUA TECTONIC DOMAIN,,65.1871,65.1871,-49.8109,-49.8109,SAE,,,s_462964 [5951],BASALT [5951],3700000000 [5951],3800000000 [5951],PALEO [8697],ARCHEAN [5951],,,,,VOL,,,,,WR [5951] ,58.47,0.92,,12.18,,,,8.61,9.46,4.4,0.19,,0.14,4.59,0.08,,,,,,,,,,,,,,,,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,,195.0,157.0,,,144.0,85.0,,,12.0,,,,,0.341,211.0,16.4,67.2,2.58,,,,,,,,,,,,,9.0,5.7360000000000015,13.378,2.0580000000000003,9.518,2.875,1.009,3.495,0.52,3.556,0.632,1.773,0.255,1.4469999999999998,0.285,2.32,0.2,,,,,,,,,5.91,,0.46,0.159,0.512346,,,0.71824,,12.441,,13.708,,32.352,,,,,,,,,,,,,,,120046.0,
[5951][8697],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),NORTH ATLANTIC CRATON_ARCHEAN / ISUA GREENSTONE BELT / CENTRAL ISUA TECTONIC DOMAIN (GARBENSCHIEFER),,65.1803,65.1803,-49.8046,-49.8046,SAE,,,s_462920 [5951],BASALT [5951],3700000000 [5951],3800000000 [5951],PALEO [8697],ARCHEAN [5951],,,,,VOL,,,,,WR [5951] ,45.57,0.83,,10.86,,,,16.96,9.77,9.88,0.28,,0.54,1.38,0.05,,,,,,,,,,,,,,,,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,316.0,272.0,,,80.0,107.0,,,18.0,,,,,18.12,20.85,27.2,66.8,2.09,,,,,,,,,,,,,28.0,2.438,6.737,1.123,7.241,3.332,1.234,4.36,0.789,5.432,1.103,2.994,0.425,2.64,0.344,1.97,0.15,,,,,,,,,2.73,,0.54,0.108,0.514074,,,0.8105,,13.764,,14.048,,33.695,,,,,,,,0.282185,,,,,,,120047.0,
[5951][8697],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),NORTH ATLANTIC CRATON_ARCHEAN / ISUA GREENSTONE BELT / CENTRAL ISUA TECTONIC DOMAIN (GARBENSCHIEFER),,65.1803,65.1803,-49.8046,-49.8046,SAE,,,s_462921 [5951],BASALT [5951],3700000000 [5951],3800000000 [5951],PALEO [8697],ARCHEAN [5951],,,,,VOL,,,,,WR [5951] ,46.55,0.92,,12.05,,,,17.29,8.37,9.89,0.25,,1.3,1.41,0.04,,,,,,,,,,,,,,,,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,308.0,310.0,,,60.0,119.0,,,20.0,,,,,51.46,23.39,22.4,66.0,2.48,,,,,,,,,,,,,72.0,4.277,10.981,1.707,10.102,3.722,1.26,4.5710000000000015,0.792,5.11,1.016,2.733,0.386,2.275,0.295,,0.19,,,,,,,,,3.36,,0.66,0.135,0.5131939999999999,,,0.905685,,13.505,,13.972,,33.763000000000005,,,,,,,,,,,,,,,120048.0,
[5951][8697],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),NORTH ATLANTIC CRATON_ARCHEAN / ISUA GREENSTONE BELT / CENTRAL ISUA TECTONIC DOMAIN (GARBENSCHIEFER),,65.1803,65.1803,-49.8046,-49.8046,SAE,,,s_462925 [5951],BASALT [5951],3700000000 [5951],3800000000 [5951],PALEO [8697],ARCHEAN [5951],,,,,VOL,,,,,WR [5951] ,49.33,0.9,,11.6,,,,16.64,9.22,8.26,0.26,,0.63,1.26,0.04,,,,,,,,,,,,,,,,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,314.0,339.0,,,53.0,120.0,,,18.0,,,,,13.96,12.88,19.9,67.9,2.46,,,,,,,,,,,,,42.0,2.898,8.006,1.246,5.87,2.177,1.064,3.273,0.608,4.0939999999999985,0.861,2.432,0.355,2.057,0.263,1.784,0.18,,,,,,,,,3.23,,0.61,0.141,0.513128,,,0.799013,,13.092,,13.81,,33.228,,,,,,,,0.281899,,,,,,,120049.0,
[5951][8697],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),NORTH ATLANTIC CRATON_ARCHEAN / ISUA GREENSTONE BELT / CENTRAL ISUA TECTONIC DOMAIN (GARBENSCHIEFER),,65.1803,65.1803,-49.8046,-49.8046,SAE,,,s_462926 [5951],BASALT [5951],3700000000 [5951],3800000000 [5951],PALEO [8697],ARCHEAN [5951],,,,,VOL,,,,,WR [5951] ,47.97,0.89,,11.87,,,,16.93,9.43,8.58,0.26,,0.78,1.4,0.02,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,,330.0,333.0,,,78.0,118.0,,,19.0,,,,,22.12,16.57,20.9,68.5,2.46,,,,,,,,,,,,,49.0,2.994,8.024,1.28,8.314,3.24,1.089,3.609,0.625,4.163,0.857,2.449,0.353,2.208,0.302,2.08,0.16,,,,,,,,,3.27,,0.53,0.128,0.513192,,,0.818719,,13.304,,13.858,,33.441,,,,,,,,,,,,,,,120050.0,
[5951][8697],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),NORTH ATLANTIC CRATON_ARCHEAN / ISUA GREENSTONE BELT / WESTERN ISUA TECTONIC DOMAIN,,65.1871,65.1871,-49.8109,-49.8109,SAE,,,s_462935 [5951],BASALT [5951],3700000000 [5951],3800000000 [5951],PALEO [8697],ARCHEAN [5951],,,,,VOL,,,,,WR [5951] ,44.52,0.89,,11.5,,,,18.69,11.52,8.52,0.37,,0.78,1.08,0.06,,,,,,,,,,,,,,,,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,,297.0,184.0,,,66.0,111.0,,,19.0,,,,,36.99,21.94,20.9,68.4,2.48,,,,,,,,,,,,,74.0,3.6010000000000004,10.226,1.606,9.463,3.167,0.993,3.641,0.617,4.021,0.821,2.251,0.309,1.927,0.277,1.803,0.15,,,,,,,,,3.88,,0.51,0.125,0.512763,,,0.795039,,13.046,,13.858,,32.94,,,,,,,,0.281947,,,,,,,120051.0,
[5951][8697],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),NORTH ATLANTIC CRATON_ARCHEAN / ISUA GREENSTONE BELT / WESTERN ISUA TECTONIC DOMAIN,,65.1871,65.1871,-49.8109,-49.8109,SAE,,,s_462937 [5951],BASALT [5951],3700000000 [5951],3800000000 [5951],PALEO [8697],ARCHEAN [5951],,,,,VOL,,,,,WR [5951] ,46.19,0.84,,11.36,,,,17.62,11.55,8.26,0.34,,0.45,1.37,0.05,,,,,,,,,,,,,,,,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,,245.0,167.0,,,60.0,99.0,,,18.0,,,,,9.01,37.99,19.9,65.6,2.54,,,,,,,,,,,,,34.0,3.507,10.531,1.668,8.792,3.0410000000000004,0.95,3.777,0.618,3.923,0.8009999999999999,2.26,0.334,1.86,0.248,2.14,0.16,,,,,,,,,3.1,,0.5,0.107,0.512857,,,0.7333970000000001,,12.889,,13.821,,32.912,,,,,,,,,,,,,,,120052.0,
[5951][8697],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),NORTH ATLANTIC CRATON_ARCHEAN / ISUA GREENSTONE BELT / WESTERN ISUA TECTONIC DOMAIN,,65.1871,65.1871,-49.8109,-49.8109,SAE,,,s_462938 [5951],BASALT [5951],3700000000 [5951],3800000000 [5951],PALEO [8697],ARCHEAN [5951],,,,,VOL,,,,,WR [5951] ,44.61,0.9,,11.78,,,,17.79,11.08,9.31,0.34,,0.97,1.19,0.06,,,,,,,,,,,,,,,,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,,312.0,164.0,,,59.0,105.0,,,18.0,,,,,37.86,15.51,23.2,67.5,2.86,,,,,,,,,,,,,140.0,3.866,9.907,1.692,9.196,3.305,1.128,4.239,0.715,4.601,0.957,2.658,0.383,2.346,0.302,1.9,0.18,,,,,,,,,2.34,,0.79,0.13699999999999998,0.5130170000000001,,,0.880698,,13.373,,13.896,,33.273,,,,,,,,,,,,,,,120053.0,
[5951][8697],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),NORTH ATLANTIC CRATON_ARCHEAN / ISUA GREENSTONE BELT / WESTERN ISUA TECTONIC DOMAIN,,65.1871,65.1871,-49.8109,-49.8109,SAE,,,s_462939 [5951],BASALT [5951],3700000000 [5951],3800000000 [5951],PALEO [8697],ARCHEAN [5951],,,,,VOL,,,,,WR [5951] ,50.97,0.84,,10.98,,,,15.72,9.99,7.21,0.3,,0.53,1.61,0.1,,,,,,,,,,,,,,,,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,,272.0,166.0,,,52.0,88.0,,,16.0,,,,,11.3,33.25,20.5,63.3,2.66,,,,,,,,,,,,,53.0,5.837999999999999,14.781,2.251,11.251,3.511,1.055,4.1,0.653,4.14,0.804,2.14,0.311,1.889,0.259,1.695,0.15,,,,,,,,,2.52,,0.51,0.131,0.512416,,,0.7467,,13.673,,14.014,,33.465,,,,,,,,0.28194400000000003,,,,,,,120054.0,
