NA2O(WT%),MGO(WT%),AL2O3(WT%),SIO2(WT%),P2O5(WT%),K2O(WT%),CAO(WT%),TIO2(WT%),MNO(WT%),FEOT(WT%),RB(PPM),V(PPM),CR(PPM),CO(PPM),NI(PPM),BA(PPM),SR(PPM),Y(PPM),ZR(PPM),NB(PPM),LA(PPM),CE(PPM),PR(PPM),ND(PPM),SM(PPM),EU(PPM),GD(PPM),TB(PPM),DY(PPM),HO(PPM),ER(PPM),YB(PPM),LU(PPM),HF(PPM),TA(PPM),TH(PPM),TECTONIC SETTING,longitude,latitude,AGE,PUBLICATION_YEAR
2.63,6.42,17.08,50.88,0.3,2.14,10.41,0.88,0.15,,67.0,282.0,152.0,30.0,67.0,660.0,578.0,26.0,140.0,15.0,40.0,85.0,,28.0,,,,,,,,,,,,,Continental arc,15.21,38.79,,1993
2.47,9.61,15.1,49.0,0.08,0.07,10.9,1.04,0.18,8.49,0.62,257.0,387.0,42.0,99.0,3.79,87.0,23.9,67.0,0.7,1.77,5.93,1.08,6.45,2.41,1.01,3.57,0.67,4.19,0.92,2.76,2.59,0.38,1.53,0.11,0.04,Continental arc,-90.944,12.682,OLIGOCENE,2008
2.93,7.03,17.57,50.5,0.2,0.37,9.06,1.44,0.14,,5.1,,110.0,46.0,150.0,770.0,370.0,16.9,100.0,,10.4,23.2,,14.0,3.59,1.29,,0.62,,,,1.17,,2.3,0.7,1.27,Continental arc,134.0,35.0,CENOZOIC,1990
2.6,9.2,16.5,48.5,0.43,1.95,10.8,0.94,0.14,7.7,43.0,235.0,240.0,,120.0,920.0,595.0,18.0,110.0,0.0,,,,,,,,,,,,,,,,,Continental arc,23.43,37.75,,1988
2.15978402159784,4.87951204879512,18.5681431856814,49.0950904909509,0.15998400159984,0.57994200579942,11.978802119788,0.82991700829917,0.18998100189981,10.4,10.998900109989,293.970602939706,29.99700029997,44.995500449955,7.999200079992,416.958304169583,385.961403859614,20.997900209979,55.994400559944,1.999800019998,13.998600139986,9.99900009999,3.999600039996,,,,,,,,,,,,,3.999600039996,Continental arc,-86.3,12.3,QUATERNARY,2019
2.54,6.03,17.3,50.2,0.58,2.36,11.14,0.88,0.16,8.06,70.22,262.1,44.3,30.6,37.47,1025.0,669.3,24.13,158.5,16.33,44.42,89.52,10.59,40.82,8.2,2.12,6.66,0.93,4.88,0.88,2.36,2.24,0.34,3.66,1.1,15.62,Continental arc,15.21,38.79,,2012
4.13,5.54,17.12,50.11,0.76,2.9,6.88,2.26,0.09,,39.0,178.0,102.0,32.0,127.0,1646.0,1500.0,2.0,244.0,45.0,69.0,140.0,,47.0,,,,,,,,,,,,,Continental arc,8.5,40.5,PLIOCENE,1990
2.47714955916849,4.65097468252042,18.5634554719728,52.0808056297015,0.161773032435493,1.70872765509989,9.3322818086225,1.19813152147537,0.160761950982771,8.7,41.0,336.0,40.0,23.0,,349.0,350.0,23.9,108.0,10.5,17.9,37.4,4.69,20.8,4.84,1.23,4.29,0.73,4.37,0.89,2.54,2.4,0.379,2.8,0.41,3.21,Continental arc,8.392,40.34,CENOZOIC,2018
2.601,11.07,15.371,49.076,0.26,0.774,9.0,1.001,0.178,9.80341362730621,11.53846,245.7627,370.0,48.57143,210.5769,267.7419,423.0088,20.0,83.96226,2.49,8.490566,20.56075,3.065421,14.01869,3.555556,1.150943,3.816514,0.607477,3.636364,0.742857,2.1,2.018692,0.308411,2.222222,0.16,0.903846,Continental arc,158.137,52.528,,2022
3.1,9.45,13.95,47.89,0.5,0.95,8.87,2.58,0.32,,15.0,222.0,277.0,65.0,,,508.0,,,6.0,24.0,34.0,,,,,,,,,,,,,,,Continental arc,175.1,-37.25,,1979
3.18,4.64,17.99,52.54,0.38,2.64,8.73,0.95,0.15,,77.0,245.0,38.0,30.0,31.0,762.0,621.0,30.0,174.0,17.0,55.0,92.0,,35.0,,,,,,,,,,,,,Continental arc,15.21,38.79,,1993
3.0,4.9,17.65,51.7,0.2,1.82,10.3,0.88,0.13,7.65,25.5,288.0,19.0,28.0,17.0,800.0,870.0,18.0,76.0,3.2,35.0,69.0,,34.5,0.0,1.75,0.0,,3.2,,1.8,1.55,,,,8.4,Continental arc,95.25,20.92,QUATERNARY,2004
3.78,6.35,17.4,50.8,0.41,1.15,9.15,1.46,0.16,9.12,,243.0,134.0,34.0,59.0,404.0,634.0,,140.0,,,,,,,,,,,,,,,,,,Continental arc,160.073,57.417,QUATERNARY,2010
2.39,5.77,15.1,49.23,0.15,0.89,10.23,0.83,0.15,8.46,18.56,235.3,269.5,,68.8,149.0,575.02,19.26,58.41,6.12,,,,,,,,,,,,,,,,,Continental arc,139.25,42.15,MIOCENE,2011
2.37,10.54,14.36,48.78,0.29,2.12,10.31,0.84,0.17,9.088238,43.8466225431252,282.073542242076,427.512936591377,40.4989540504474,179.24794842759,264.43983407725,732.990707942504,17.1940839994042,118.637724983656,1.80451689706721,28.9164899664673,71.2523330575947,10.3643440618515,47.0112354069491,9.2612568192332,2.55731916913154,6.2439416950298,0.74135227799438,3.55473428988519,0.691108564360844,1.6960525532055,1.45990103259204,0.217864896565377,3.0975172528919,0.109814986145199,1.85501987300849,Continental arc,160.216,57.721,CENOZOIC,
2.69,5.54,15.6,49.6,0.26,1.1,10.2,1.08,0.22,11.6,24.0,398.0,,,,865.0,483.0,,,,,,,,,,,,,,,,,,,,Continental arc,-86.15,11.98,QUATERNARY,1993
3.18,5.43,17.3,49.2,0.26,1.01,9.6,1.32,0.21,12.2,21.2,286.0,60.0,,,180.5,314.0,26.2,130.0,8.9,12.8,27.1,3.68,16.6,4.33,1.32,4.72,0.76,4.65,0.94,2.82,2.59,0.38,3.0,0.5,3.24,Continental arc,109.21,-7.24,HOLOCENE,2021
3.23,8.66,16.31,50.15,0.29,1.12,9.25,1.35,0.14,8.43,29.3,,,,160.6,439.0,728.0,18.7,126.0,12.4,21.4,48.2,,,4.0,1.7,,,,,,1.2,0.3,2.9,0.8,3.4,Continental arc,133.57,35.38,QUATERNARY,2000
3.08,7.11,16.75,52.4,0.29,0.74,8.82,1.19,0.16,8.52,17.6,,304.0,,103.0,148.0,479.0,24.5,123.0,5.1,,,,,,,,,,,,,,,,,Continental arc,137.5,35.75,,2000
2.15,7.39,16.59,48.86,0.13,0.36,12.01,0.97,0.16,9.0,8.0,304.0,126.0,,0.0,94.0,321.0,18.9,57.0,2.39,6.3,14.8,2.17,10.1,2.69,0.92,2.74,0.48,3.1,0.64,1.82,1.83,0.26,1.52,0.14,0.89,Continental arc,176.006,-38.685,,2014
4.29,5.07,17.61,52.16,0.37,1.03,8.17,1.52,0.13,8.06,8.0,161.0,212.0,,114.0,,577.0,25.0,184.0,11.0,,,,,,,,,,,,,,,,,Continental arc,139.75,39.75,OLIGOCENE,2000
3.01,8.51,15.89,48.08,0.5,1.96,9.67,2.03,0.16,9.18,22.0,281.0,339.0,,136.0,448.0,667.0,22.0,162.0,32.1,25.0,49.3,,23.1,4.6,1.58,4.6,,3.9,,,2.0,0.3,3.7,,3.0,Continental arc,163.0,61.0,NEOGENE,1997; 2003
2.46,9.07,15.93,50.41,0.22,0.96,10.0,0.87,0.17,9.07,27.0,,,,,382.0,544.0,18.0,61.0,2.1,7.8,18.5,2.6,11.7,3.2,1.08,3.5,0.57,3.5,0.72,2.0,1.9,0.29,1.7,0.16,0.68,Continental arc,157.5,55.0,,2008
2.86,5.82,18.8,50.19,0.26,1.3,9.75,0.92,0.18,,12.77,,,,,521.4,760.3,17.64,55.39,1.33,7.23,18.5,2.82,13.42,3.46,1.17,3.76,0.55,3.34,0.65,1.99,1.75,0.27,1.73,0.08,0.56,Continental arc,158.578,56.066,NEOGENE,2019
2.42,6.04,15.93,50.88,0.69,3.65,10.1,0.9,0.15,,98.0,31.0,105.0,,37.0,1606.0,778.0,29.0,194.0,26.0,,,,,,,,,,,,,,,,,Continental arc,15.21,38.79,,1980; 1988; 1989
3.48,4.7,14.63,52.48,0.15,0.45,8.99,1.34,0.18,12.34,7.9,,53.0,,15.0,,275.0,37.0,60.0,,,,,,,,,,,,,,,,,,Continental arc,140.55,40.55,PLIOCENE,1990
2.69,10.31,14.77,51.03,0.39,1.75,8.27,0.86,0.163,8.51,34.0,206.0,453.0,16.0,73.0,495.0,532.0,20.0,117.0,2.0,,,,,,,,,,,,,,,,,Continental arc,161.32,56.63,,2015
3.08,6.1,16.93,51.29,0.52,0.76,8.9,1.49,0.18,9.67,17.6,,160.0,,62.0,155.0,582.0,27.4,172.0,10.6,,,,,,,,,,,,,,,,,Continental arc,137.5,35.75,,2000
1.57,7.03,17.09,51.33,0.05,0.13,10.93,0.64,0.18,9.58,1.63,286.0,,,,54.6,155.0,15.9,26.6,0.842,2.32,5.3,0.84,4.34,1.35,0.562,1.95,0.348,2.28,0.543,1.68,1.59,0.251,0.84,0.057,0.459,Continental arc,140.7,38.4,PLIOCENE,2015
3.055,6.649,15.815,52.848,0.182,0.942,9.164,0.958,0.164,8.12,25.742,255.871,216.822,32.13,52.37,337.005,316.503,20.623,80.122,,,,,,,,,,,,,,,,,,Continental arc,160.826,56.062,,2017
2.8,8.39,12.48,50.17,0.06,0.04,10.98,1.45,0.16,,,,,,,11.7,49.0,,,,2.98,8.08,,7.49,2.51,0.851,3.58,,4.22,,2.61,2.43,0.354,,,,Continental arc,133.25,33.35,,1977
3.28,6.07,18.85,52.1,0.33,1.8,8.17,1.06,0.13,,53.0,,140.0,,92.0,510.0,550.0,22.0,200.0,16.0,41.0,74.0,,32.0,5.0,1.4,,,,,,2.2,0.27,,,8.2,Continental arc,132.65,34.85,,1992
3.22,6.93,17.02,51.18,0.41,0.95,8.94,1.05,0.17,9.01,14.0,247.0,251.0,40.0,73.0,337.0,573.0,26.0,103.0,5.0,,47.0,4.0,,,,,,,,,,,,,0.0,Continental arc,157.565,52.633,,2018
2.93,9.52,16.57,51.58,0.1,0.38,9.41,0.93,0.15,8.44,4.4,,495.0,,232.0,71.0,224.0,23.0,91.0,3.0,,,,9.6,2.9,,,,,,,,,,,,Continental arc,137.0,37.5,OLIGOCENE,1995
3.02573381584238,4.67430639324487,15.3196622436671,51.0152794531564,0.271411338962605,1.23642943305187,9.24809006835545,1.12585444310414,0.231202251708886,12.46,29.0,397.0,10.0,46.0,9.0,838.0,402.0,21.0,85.0,,3.0,26.0,0.0,,,,,,,,,,,,,26.0,Continental arc,-86.0,12.0,HOLOCENE,2020
3.57,4.69,17.27,52.53,0.7,1.94,7.23,1.62,0.16,9.18,33.4,,,,,,744.0,,,,,,,,,,,,,,,,,,,,Continental arc,139.0,47.5,EOCENE,2005
2.17,6.23,18.54,50.22,0.15,0.38,10.85,0.77,0.16,,3.0,,85.0,,31.0,,345.0,24.0,55.0,2.0,,,,,,,,,,,,,,,,,Continental arc,139.72,37.37,PLIOCENE,1990
3.09,10.61,13.51,47.52,0.39,0.71,8.82,2.16,0.35,,10.0,202.0,340.0,66.0,204.0,122.0,475.0,26.0,167.0,6.0,16.0,39.0,,,,,,,,,,,,,,,Continental arc,175.1,-37.25,,1979
1.63,7.81,17.55,47.39,0.09,0.36,12.25,0.71,0.19,11.15,5.7,,,,,311.0,437.0,12.4,27.0,0.72,3.05,6.8,1.13,5.79,1.78,0.72,2.17,0.38,2.46,0.51,1.37,1.42,0.22,0.95,0.05,0.26,Continental arc,-86.682,12.52,,2012
2.97,7.25,15.0,51.1,0.43,1.49,9.15,1.4,0.18,9.88,36.9,299.1,237.0,41.0,83.8,374.1,295.4,30.6,160.6,3.6,12.5,35.4,,23.6,,,,,,,,,,,,1.5,Continental arc,160.274,55.706,,2015
3.69,5.05,16.17,51.39,0.83,3.1,6.32,2.1,0.16,8.5,64.0,163.0,71.0,,58.0,1239.0,968.0,22.0,250.0,52.0,,,,,,,,,,,,,,7.64,,6.46,Continental arc,8.65,40.4,NEOGENE,
2.3,9.78,13.37,49.83,0.33,0.81,9.58,1.88,0.18,,38.5,297.0,348.0,,189.0,441.0,433.0,26.3,225.0,33.2,31.7,62.8,7.3,30.3,6.47,2.14,6.51,0.97,5.49,1.06,2.75,2.28,0.34,5.4,2.02,4.82,Continental arc,130.25,33.25,,2009
1.87,10.29,13.88,45.61,0.07,0.31,9.05,0.92,0.2,,3.6,291.0,446.0,,133.0,122.0,123.0,20.3,54.36,2.6,3.88,10.24,1.53,7.51,2.23,0.79,2.51,0.46,3.4,0.75,2.2,1.95,0.31,1.6,0.18,0.37,Continental arc,175.642,-39.13,ARCHEAN,1999
3.05,9.3,15.76,49.7,0.39,1.35,9.33,1.16,0.16,,26.0,243.0,545.0,43.0,230.0,329.0,558.0,21.0,117.0,7.5,12.5,30.8,4.6,20.9,5.1,1.49,4.2,0.64,3.6,0.67,1.84,1.66,0.26,2.64,0.48,1.31,Continental arc,158.07,53.93,,2000; 2021
2.72190533373361,4.79335534874412,15.4408085659962,50.8355849094366,0.260182127489242,1.21084759331532,9.59671770239167,1.110777544281,0.230161112778945,12.42,26.0,403.0,18.0,48.0,3.0,782.0,413.0,24.0,95.0,4.0,21.0,46.0,4.0,,,,,,,,,,,,,4.0,Continental arc,-86.0,12.0,HOLOCENE,2020
2.99,6.4,16.39,49.54,0.26,1.53,11.09,1.17,0.17,,34.0,308.0,92.0,,25.0,665.0,552.0,22.9,73.0,2.8,11.6,24.7,3.1,14.6,4.2,1.21,3.95,0.64,3.97,0.75,2.18,2.05,,2.9,,4.2,Continental arc,174.065,-39.296,,1992
2.95,4.61,17.57,52.63,0.23,1.2,9.35,0.8,0.17,8.32,31.0,225.0,82.0,,28.0,496.0,561.0,13.0,89.0,0.0,16.0,,,,,,,,,,,,,,,,Continental arc,174.17,-39.57,PLEISTOCENE,
2.14,10.86,14.84,48.19,0.27,1.12,9.68,1.68,0.13,8.88,11.0,210.0,655.0,27.0,198.0,80.0,365.0,17.0,35.0,8.0,11.0,11.0,,,,,,,,,,,,,,,Continental arc,8.87,39.63,CENOZOIC,2000
2.5,6.1,17.23,49.94,0.56,2.19,11.04,0.92,0.16,,64.0,248.0,57.0,29.0,40.0,887.0,670.0,24.0,148.0,17.0,43.0,86.0,10.2,40.0,7.9,2.1,6.6,0.9,4.8,0.87,2.4,2.2,0.34,3.6,1.15,14.44,Continental arc,15.216,38.794,HOLOCENE,2006
3.3,5.56,18.26,52.59,0.2,0.78,8.85,1.07,0.18,9.21,10.0,263.0,38.0,31.0,20.0,243.0,304.0,26.2,90.0,2.5,7.0,16.0,,9.1,2.9,,,,,,,2.7,,2.4,,0.5,Continental arc,160.517,56.015,,2013
2.6,8.77,14.9,51.59,0.34,0.65,9.03,1.37,0.15,,7.39,207.0,267.0,,164.0,141.0,239.0,17.7,89.7,10.9,14.9,31.6,3.76,15.5,3.45,1.17,3.82,0.65,3.7,0.74,2.1,1.87,0.31,2.37,0.77,2.34,Continental arc,130.25,33.25,,2009
2.51,6.08,17.8,49.3,0.41,2.13,11.2,1.01,0.18,,82.0,274.0,67.0,34.6,42.0,988.0,740.0,28.0,161.0,22.0,47.0,98.0,,42.0,8.8,2.1,,1.1,,,,2.7,0.36,3.7,1.5,16.6,Continental arc,15.21,38.79,,1988
2.48,5.29,18.11,52.16,0.09,0.57,9.75,0.76,0.2,,7.0,260.0,59.0,42.0,27.0,,243.0,22.0,62.0,,,,,,,,,,,,,,,,,,Continental arc,141.25,41.0,,1994
3.14,4.71,18.22,52.65,0.23,1.37,9.2,1.04,0.18,8.33,27.0,330.0,23.0,,0.0,370.0,965.0,22.0,103.0,2.6,,,,,,,,,,,,,,,,,Continental arc,131.25,33.0,PLEISTOCENE,1991
3.15,6.67,13.98,50.38,0.31,0.43,8.3,3.21,0.16,11.07,0.0,,,,,,382.0,,205.0,,,,,,,,,,,,,,,,,,Continental arc,-83.837,12.305,PLEISTOCENE,2011
3.47,7.3,16.05,51.21,0.46,1.16,8.3,1.72,0.16,9.277176,15.1369940686974,242.003456129716,230.328450853928,36.6219565271345,107.039567258936,369.625594790657,607.870851873379,24.466243485778,149.240894527415,11.4258581383472,17.4352849327896,41.1798889092921,5.57767305442635,23.9250022862845,5.57199726147804,1.75277293443362,5.23559928414806,0.773887421872938,4.65012418082886,0.898775353997199,2.34357115578033,2.2317113853763,0.338060018698521,3.51002820945234,0.633848673002536,1.30876457765489,Continental arc,157.365,54.693,CENOZOIC,
3.79,7.02,17.18,47.39,0.44,0.94,8.94,1.86,0.19,10.78,20.0,,146.0,47.0,73.0,275.0,531.0,25.0,194.0,,22.0,47.0,,,5.7,1.9,,,,,,3.1,0.5,,,1.7,Continental arc,134.749,35.459,,1990
3.56,5.11,18.54,50.71,0.29,0.89,8.83,1.32,0.17,9.97,12.7,249.0,29.4,29.0,9.8,403.0,611.0,25.0,116.0,5.0,12.0,26.9,3.95,17.6,4.32,1.4,4.4,0.68,4.05,0.82,2.22,2.14,0.32,2.78,0.24,1.09,Continental arc,-89.75,14.511,,2012
2.44,4.82,16.73,48.53,0.24,1.97,9.64,1.08,0.11,,,240.0,50.0,20.0,21.0,,,,155.0,,,,,,,,,,,,,,,,,,Continental arc,133.0,43.5,CRETACEOUS,2002
2.94,7.35,14.53,47.57,0.25,0.15,11.21,1.66,0.18,,3.0,280.0,279.0,38.0,88.0,35.0,190.0,35.0,107.0,5.0,7.0,22.3,,18.4,6.31,1.66,7.8,,7.2,,4.11,3.7,0.65,,,,Continental arc,134.952,32.355,,1993
4.28,4.78,17.0,52.47,0.58,1.98,6.32,1.88,0.13,8.83,24.1,163.0,134.0,31.7,74.6,324.0,623.0,20.9,187.0,29.1,21.1,44.1,5.59,22.6,5.01,1.77,4.69,0.7,3.77,0.68,1.76,1.52,0.22,3.77,1.48,2.8,Continental arc,162.51,57.87,QUATERNARY,2005
2.11,7.79,16.03,51.94,0.24,0.7,10.75,0.73,0.17,9.13,14.6,,277.0,39.3,70.0,329.0,508.0,16.0,68.0,3.0,12.9,27.2,,19.1,4.41,1.26,3.9,0.51,,,,1.64,0.24,1.78,0.1,1.82,Continental arc,-154.56,58.59,,2004
2.98,5.97,16.53,50.68,0.46,1.41,9.46,2.44,0.15,9.91,32.0,317.0,121.0,,37.0,423.0,650.0,26.0,158.0,28.0,,,,,,,,,,,,,,,,,Continental arc,130.0,33.25,MIOCENE,1994
2.083,4.79,18.448,52.882,0.086,0.394,9.709,0.759,0.163,,11.357,223.669,34.02,29.918,14.767,140.11,268.946,18.201,59.029,3.659,,,,,,,,,,,,,,,,,Continental arc,140.999,39.834,,2017
2.99,5.56,17.49,51.8,0.34,2.38,9.75,0.93,0.16,,168.0,282.0,62.0,31.0,39.0,738.0,625.0,27.0,155.0,15.0,51.0,88.0,,42.0,,,,,,,,,,,,,Continental arc,15.21,38.79,,1993
2.59,5.88,17.22,49.47,0.55,2.17,11.18,0.94,0.15,8.69,70.0,258.0,35.0,27.0,37.0,982.0,748.0,24.0,148.0,21.0,50.0,101.0,10.3,42.0,8.6,2.27,7.3,1.05,5.21,0.91,2.73,2.31,0.36,4.02,1.04,15.6,Continental arc,15.21,38.79,,2009
2.79,9.18,13.59,48.47,0.3,0.91,8.62,2.17,0.18,,17.0,110.0,250.0,59.0,200.0,171.0,288.0,22.36,125.0,21.64,10.85,22.84,3.18,13.33,3.84,1.37,4.09,0.85,4.17,0.77,2.09,1.78,0.24,3.24,1.19,1.75,Continental arc,135.0,46.0,MIOCENE,2007
2.83,8.41,16.93,52.43,0.13,0.45,9.64,0.88,0.15,8.15,4.8,,649.0,,192.0,104.0,266.0,23.0,106.0,4.2,,,,,,,,,,,,,,,,,Continental arc,137.0,37.5,OLIGOCENE,1995
2.52,6.65,16.55,50.23,0.58,2.21,11.68,0.89,0.16,,63.0,283.0,110.0,42.0,53.0,1003.0,717.0,27.0,194.0,19.0,59.0,109.0,,44.0,,,,,,,,,,,,,Continental arc,15.21,38.79,HOLOCENE,1993; 1999
2.47,9.71,15.71,50.71,0.11,0.63,9.27,0.715,0.155,8.02,17.0,230.0,480.0,,,139.0,206.0,16.0,64.0,3.0,5.8,13.7,1.77,7.8,2.1,0.87,2.4,0.5,3.1,0.6,1.9,1.8,0.28,1.8,0.2,1.0,Continental arc,140.778,37.772,,2009
2.64,9.24,13.74,50.7,0.425,1.46,8.988,1.37,0.185,,36.63,307.4,49.23,0.109,176.1,206.6,298.2,29.23,155.0,3.626,12.7,0.07,4.715,22.17,5.327,1.5311,5.55,0.8365,5.066,1.0387,2.947,2.817,0.435,3.77,0.232,1.316,Continental arc,160.237,55.666,,2021
1.33,8.58,15.85,44.99,0.17,1.0,12.95,1.07,0.16,10.39,23.8,435.0,117.7,51.8,49.7,78.0,414.0,16.7,22.5,0.72,4.32,11.4,1.82,9.4,2.79,0.99,3.04,0.502,3.09,0.647,1.8,1.59,0.231,0.83,0.059,0.98,Continental arc,138.47,37.29,PLIOCENE-PLEISTOCENE,2021
2.42,5.94,17.57,50.6,0.37,2.32,10.99,0.83,0.14,7.78,74.1,283.7,79.2,33.5,42.3,1132.3,718.4,27.4,166.5,17.6,48.6,97.3,10.8,41.3,8.7,2.1,6.7,1.0,4.9,0.9,2.4,2.3,0.4,3.6,1.0,18.1,Continental arc,15.21,38.79,,2012
3.26,6.78,15.19,52.65,0.32,1.29,9.3,0.83,0.17,,23.0,262.0,188.0,34.0,28.0,324.0,525.0,18.0,74.76,1.37,7.01,16.91,2.75,13.12,3.65,1.11,3.28,0.53,3.11,0.67,1.86,1.86,0.301,2.219,0.09,0.8,Continental arc,161.32,56.63,,2001; 2004
2.63,7.25,16.0,50.1,0.275,1.02,10.13,1.31,0.17,9.54,25.7,287.0,151.0,40.3,51.8,188.0,349.0,27.3,118.0,9.7,15.0,33.7,,17.6,,,,,,,,,,,,3.7,Continental arc,109.22,-7.2,,
3.2453341740227,8.22,15.01,46.49,0.8,2.25,9.06,2.67,0.15,9.39402695936307,68.0,218.0,303.0,37.0,139.0,739.0,817.0,19.6,252.0,63.8478051337841,50.5055858386493,98.4397816844963,11.2012262584672,42.7371083002081,8.22819220785349,2.47210794640985,7.27425705728524,0.927874475701088,4.79634633442786,0.83167644599944,2.10318472778907,1.62302949295139,0.218400593061735,5.46646631155997,3.72973013769705,15.3422029205765,Continental arc,-1.15,37.659,NEOGENE,2005
1.54,6.72,16.84,50.64,0.06,0.11,10.51,0.8,0.19,10.22,3.59,,,,,,190.0,,,,,,,4.69,1.62,,,,,,,,,,,,Continental arc,140.065,40.175,PLIOCENE,2006; 2008
3.02,4.58,17.5,49.9,0.41,1.8,8.2,1.38,0.19,11.7,51.3,268.0,140.0,,,290.0,388.0,28.5,162.0,10.9,25.0,54.5,6.86,29.1,6.86,1.85,6.21,0.93,5.61,1.05,3.05,2.9,0.43,3.9,0.6,7.01,Continental arc,109.21,-7.24,HOLOCENE,2021
3.015,7.397,15.555,51.789,0.179,0.759,9.281,1.003,0.164,8.68,12.799,257.521,251.793,37.437,69.375,242.742,317.801,21.963,81.492,,,,,,,,,,,,,,,,,,Continental arc,160.836,55.991,,2017
1.758,6.145,18.111,52.539,0.09,0.27,8.165,0.798,0.166,,3.795,244.904,86.009,32.24,33.509,180.517,316.588,22.117,75.435,2.679,,,,,,,,,,,,,,,,,Continental arc,140.966,39.997,,2017
1.6,9.5,15.51,47.53,0.11,0.31,13.97,0.68,0.18,10.23,5.0,295.0,284.0,56.0,83.0,233.0,384.0,18.0,35.0,,,,,,,,,,,,,,,,,,Continental arc,-86.19,12.08,HOLOCENE,
3.34,7.48,13.65,48.56,0.18,0.47,9.55,1.96,0.15,10.23,6.0,357.0,325.0,51.6,71.0,50.0,372.0,35.0,150.0,10.0,8.91,25.0,,24.1,4.82,1.88,,,,,,2.44,0.322,3.68,,1.08,Continental arc,136.35,35.25,PERMIAN,2008
2.46,5.11,18.67,50.32,0.43,2.45,10.67,0.91,0.16,,67.0,271.0,17.0,32.0,27.0,992.0,774.0,27.0,169.0,18.0,69.0,110.0,,33.0,,,,,,,,,,,,,Continental arc,15.21,38.79,,1993
3.4310236021709,9.65290925154613,17.5317430266313,50.2759055913164,0.504859270478354,1.80840590685347,8.16963271488073,1.15309857377256,0.116117632210021,7.3563044301401,21.0,,,,245.524099656466,678.790769204159,1627.97106305636,12.52,100.9,11.23,44.01,83.52,9.421,34.25,5.106,1.588,4.174,0.4757,2.596,0.4722,1.165,1.11,0.1667,2.407,0.5644,5.049,Continental arc,133.088,35.188,QUATERNARY,2014
2.465,10.604,13.729,51.489,0.131,0.578,9.997,0.827,0.168,8.53,11.294,244.446,670.637,39.441,163.683,223.925,247.972,18.161,62.619,1.372,4.415,11.39,1.818,9.072,2.644,0.896,3.044,0.512,3.157,0.694,1.966,1.787,0.282,1.738,0.086,0.493,Continental arc,160.791,56.153,,2017
3.36,7.32,17.3,49.64,0.33,1.2,8.95,1.25,0.15,,18.2,217.0,243.0,35.7,116.0,364.0,571.0,25.0,141.0,7.98,14.1,31.6,4.35,19.3,4.59,1.46,4.62,0.75,4.34,0.88,2.42,2.29,0.33,3.24,0.53,1.23,Continental arc,-89.7,14.044,PLEISTOCENE,2006; 2007
2.07,8.14,12.53,49.6,0.24,2.51,13.67,0.85,0.23,8.72,56.16,,,,,555.0,1111.0,18.54,70.0,6.56,25.5,49.67,6.85,27.93,6.01,1.53,5.33,0.64,3.63,0.67,1.77,1.6,0.23,2.27,0.37,6.23,Continental arc,14.962,38.404,,2016
2.49,7.24,13.77,50.82,0.23,0.8,9.33,0.79,0.19,6.22,6.0,,,,,60.0,184.0,21.0,43.0,2.0,,,,,,,,,,,,,,,,,Continental arc,139.0,38.0,MIOCENE,1997
2.23,8.78,16.56,50.41,0.31,1.02,10.55,0.71,0.16,,22.0,,,,104.0,403.0,772.0,19.0,93.0,9.5,28.0,60.0,6.8,28.0,4.6,1.3,3.8,0.54,3.4,0.6,1.7,1.7,,1.8,,7.16,Continental arc,15.21,38.79,,1993; 2001; 2007
3.49,7.16,16.9,50.6,0.4,1.11,8.44,1.3,0.16,8.61,,218.0,190.0,32.0,115.0,430.0,690.0,,133.0,,,,,,,,,,,,,,,,,,Continental arc,160.453,57.61,QUATERNARY,2010
3.69,5.39,18.16,51.76,0.21,0.86,8.01,0.83,0.55,9.36,14.7256666666667,322.189666666667,62.0896666666667,60.174,12.1356666666667,233.134666666667,328.331666666667,17.4566666666667,46.92,1.29233333333333,8.178,14.8076666666667,1.93633333333333,8.698,2.36166666666667,0.732,2.65266666666667,0.434666666666667,3.11966666666667,0.694,1.99366666666667,2.11666666666667,0.282,1.387,0.685,0.703333333333333,Continental arc,-86.0,13.0,,2020
2.82717282717283,4.71528471528471,15.4445554445554,50.8991008991009,0.26973026973027,1.20879120879121,9.45054945054945,1.12887112887113,0.22977022977023,12.44,26.0,403.0,18.0,46.0,2.0,799.0,410.0,26.0,97.0,2.0,15.0,45.0,4.0,,,,,,,,,,,,,4.0,Continental arc,-86.0,12.0,HOLOCENE,2020
3.17821320621363,5.5527752297027,18.0670686777245,52.8516819801802,0.230389429414979,0.624500619056928,9.23891587342166,1.12579136528369,0.186338641683835,8.94433500253137,10.7795897626297,,42.5,,20.1,240.187532229057,365.067516251577,25.0894017720731,95.9033657182756,3.42185964132743,8.13981450415318,18.8197422437337,2.59964472965251,12.4481312482832,3.72315111761379,1.26937863842411,4.12607408235092,0.706694634978449,4.51568475933627,0.944719743547135,2.62113579438672,2.36078563217392,0.374287004205037,2.5464505676158,0.220468445850738,0.933433253815667,Continental arc,-161.759,55.441,HOLOCENE,2009
2.37,6.1,18.2,49.5,0.43,2.17,10.9,1.0,0.17,,78.0,271.0,60.0,32.8,33.0,1027.0,752.0,27.0,156.0,20.0,51.0,96.0,,37.0,9.0,2.17,,0.95,,,,2.4,0.43,3.8,1.4,16.0,Continental arc,15.21,38.79,,2004
