Craton,REFERENCE,SAMPLE_ID,ROCK_NAME,LATITUDE,LONGITUDE,MIN_AGE,AGE,MAX_AGE,C_MIN_AGE,C_AGE,C_MAX_AGE,Arc_probability3,CITATIONS,TECTONIC SETTING,LOCATION,LOCATION COMMENT,LATITUDE MIN,LATITUDE MAX,LONGITUDE MIN,LONGITUDE MAX,LAND OR SEA,ELEVATION MIN,ELEVATION MAX,SAMPLE NAME,ROCK NAME,MIN. AGE (YRS.),MAX. AGE (YRS.),GEOL.,ERUPTION DAY,ERUPTION MONTH,ERUPTION YEAR,ROCK TEXTURE,ROCK TYPE,DRILL DEPTH MIN,DRILL DEPTHAX,ALTERATION,MINERAL,MATERIAL,SIO2(WT%),TIO2(WT%),B2O3(WT%),AL2O3(WT%),CR2O3(WT%),FE2O3(WT%),FEO(WT%),FEOT(WT%),CAO(WT%),MGO(WT%),MNO(WT%),NIO(WT%),K2O(WT%),NA2O(WT%),P2O5(WT%),H2O(WT%),H2OP(WT%),H2OM(WT%),H2OT(WT%),CO2(WT%),CO1(WT%),F(WT%),CL(WT%),CL2(WT%),OH(WT%),CH4(WT%),SO2(WT%),SO3(WT%),SO4(WT%),S(WT%),LOI(WT%),VOLATILES(WT%),O(WT%),OTHERS(WT%),HE(CCM/G),HE(CCMSTP/G),HE3(CCMSTP/G),HE3(AT/G),HE4(CCM/G),HE4(CCMSTP/G),HE4(AT/G),HE4(MOLE/G),HE4(NCC/G),HE(NCC/G),LI(PPM),BE(PPM),B(PPM),C(PPM),CO2(PPM),F(PPM),NA(PPM),MG(PPM),AL(PPM),P(PPM),S(PPM),CL(PPM),K(PPM),CA(PPM),SC(PPM),TI(PPM),V(PPM),CR(PPM),MN(PPM),FE(PPM),CO(PPM),NI(PPM),CU(PPM),ZN(PPM),GA(PPM),GE(PPM),AS(PPM),SE(PPM),BR(PPM),RB(PPM),SR(PPM),Y(PPM),ZR(PPM),NB(PPM),MO(PPM),RU(PPM),RH(PPM),PD(PPM),AG(PPM),CD(PPM),IN(PPM),SN(PPM),SB(PPM),TE(PPM),I(PPM),CS(PPM),BA(PPM),LA(PPM),CE(PPM),PR(PPM),ND(PPM),SM(PPM),EU(PPM),GD(PPM),TB(PPM),DY(PPM),HO(PPM),ER(PPM),TM(PPM),YB(PPM),LU(PPM),HF(PPM),TA(PPM),W(PPM),RE(PPM),OS(PPM),IR(PPM),PT(PPM),AU(PPM),HG(PPM),TL(PPM),PB(PPM),BI(PPM),TH(PPM),U(PPM),ND143_ND144,ND143_ND144_INI,EPSILON_ND,SR87_SR86,SR87_SR86_INI,PB206_PB204,PB206_PB204_INI,PB207_PB204,PB207_PB204_INI,PB208_PB204,PB208_PB204_INI,OS184_OS188,OS186_OS188,OS187_OS186,OS187_OS188,RE187_OS186,RE187_OS188,HF176_HF177,HE3_HE4,HE3_HE4(R/R(A)),HE4_HE3,HE4_HE3(R/R(A)),K40_AR40,AR40_K40,UNIQUE_ID,Unnamed: 171
North China Craton,A MORB-ARC BASALT-ADAKITE ASSOCIATION IN THE 2.5 GA WUTAI GREENSTONE BELT: LATE ARCHEAN MAGMATISM AND CRUSTAL GROWTH IN THE NORTH CHINA CRATON,WS38,BASALT,38.5,113.0,2500.0,ARCHEAN,2500.0,2538.9,2543.0,2547.1,0.010596168,A MORB-ARC BASALT-ADAKITE ASSOCIATION IN THE 2.5 GA WUTAI GREENSTONE BELT: LATE ARCHEAN MAGMATISM AND CRUSTAL GROWTH IN THE NORTH CHINA CRATON,ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),North China Craton,,38.5,38.5,113.0,113.0,,,,WS38,BASALT,2500000000.0,2500000000.0,PALEO,,,,,BASALT,,,,,WR,51.96,0.8,,16.98,,,,8.64,3.54,7.15,0.18,,0.67,4.01,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.0,,,,143.0,,,,,,,,21.0,179.0,12.48,12.0,2.25,,,,,,,,,,,,,68.0,7.51,18.15,2.44,10.77,2.61,0.63,2.95,0.51,2.97,0.59,1.71,,1.48,0.22,0.47,0.24,,,,,,,,,,,0.94,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,
North China Craton,A MORB-ARC BASALT-ADAKITE ASSOCIATION IN THE 2.5 GA WUTAI GREENSTONE BELT: LATE ARCHEAN MAGMATISM AND CRUSTAL GROWTH IN THE NORTH CHINA CRATON,WS40,BASALT,38.5,113.0,2500.0,ARCHEAN,2500.0,2538.9,2543.0,2547.1,0.507525444,A MORB-ARC BASALT-ADAKITE ASSOCIATION IN THE 2.5 GA WUTAI GREENSTONE BELT: LATE ARCHEAN MAGMATISM AND CRUSTAL GROWTH IN THE NORTH CHINA CRATON,ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),North China Craton,,38.5,38.5,113.0,113.0,,,,WS40,BASALT,2500000000.0,2500000000.0,PALEO,,,,,BASALT,,,,,WR,51.54,0.72,,15.67,,,,8.39,6.4,6.38,0.19,,0.74,3.13,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,,,,122.0,,,,,,,,25.0,324.0,13.79,13.0,2.15,,,,,,,,,,,,,73.0,7.39,17.98,2.36,10.43,2.73,0.8,2.93,0.52,2.97,0.68,1.79,,1.62,0.23,0.52,0.19,,,,,,,,,,,0.96,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,
North China Craton,A MORB-ARC BASALT-ADAKITE ASSOCIATION IN THE 2.5 GA WUTAI GREENSTONE BELT: LATE ARCHEAN MAGMATISM AND CRUSTAL GROWTH IN THE NORTH CHINA CRATON,WS46,BASALT,38.5,113.0,2500.0,ARCHEAN,2500.0,2538.9,2543.0,2547.1,0.316170245,A MORB-ARC BASALT-ADAKITE ASSOCIATION IN THE 2.5 GA WUTAI GREENSTONE BELT: LATE ARCHEAN MAGMATISM AND CRUSTAL GROWTH IN THE NORTH CHINA CRATON,ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),North China Craton,,38.5,38.5,113.0,113.0,,,,WS46,BASALT,2500000000.0,2500000000.0,PALEO,,,,,BASALT,,,,,WR,49.76,0.69,,15.63,,,,7.83,0.77,7.94,0.17,,0.31,2.79,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,,,,67.0,,,,,,,,30.0,129.0,11.71,6.0,2.11,,,,,,,,,,,,,243.0,7.36,17.81,2.34,10.9,2.54,0.67,3.11,0.43,2.56,0.51,1.46,,1.62,0.23,0.22,0.23,,,,,,,,,,,1.07,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,
North China Craton,A MORB-ARC BASALT-ADAKITE ASSOCIATION IN THE 2.5 GA WUTAI GREENSTONE BELT: LATE ARCHEAN MAGMATISM AND CRUSTAL GROWTH IN THE NORTH CHINA CRATON,WS49,BASALT,38.5,113.0,2500.0,ARCHEAN,2500.0,2538.9,2543.0,2547.1,0.002383926,A MORB-ARC BASALT-ADAKITE ASSOCIATION IN THE 2.5 GA WUTAI GREENSTONE BELT: LATE ARCHEAN MAGMATISM AND CRUSTAL GROWTH IN THE NORTH CHINA CRATON,ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),North China Craton,,38.5,38.5,113.0,113.0,,,,WS49,BASALT,2500000000.0,2500000000.0,PALEO,,,,,BASALT,,,,,WR,51.98,0.83,,16.56,,,,9.22,4.07,6.94,0.17,,0.11,3.55,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.0,,,,167.0,,,,,,,,3.0,151.0,17.49,8.0,2.96,,,,,,,,,,,,,24.0,8.95,20.87,2.74,11.57,3.0,1.14,3.52,0.53,3.73,0.68,2.15,,1.94,0.25,0.29,0.25,,,,,,,,,,,1.01,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,
North China Craton,A MORB-ARC BASALT-ADAKITE ASSOCIATION IN THE 2.5 GA WUTAI GREENSTONE BELT: LATE ARCHEAN MAGMATISM AND CRUSTAL GROWTH IN THE NORTH CHINA CRATON,WS98,BASALT,38.5,113.0,2500.0,ARCHEAN,2500.0,2538.9,2543.0,2547.1,0.864969492,A MORB-ARC BASALT-ADAKITE ASSOCIATION IN THE 2.5 GA WUTAI GREENSTONE BELT: LATE ARCHEAN MAGMATISM AND CRUSTAL GROWTH IN THE NORTH CHINA CRATON,ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),North China Craton,,38.5,38.5,113.0,113.0,,,,WS98,BASALT,2500000000.0,2500000000.0,PALEO,,,,,BASALT,,,,,WR,47.6,0.7,,18.25,,,,8.64,8.96,7.94,0.21,,0.02,3.14,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.0,,,,109.0,,,,,,,,,281.0,10.02,17.0,1.56,,,,,,,,,,,,,10.0,4.43,10.85,1.41,6.68,1.79,0.68,2.29,0.38,2.17,0.45,1.14,,1.04,0.11,0.67,0.11,,,,,,,,,,,0.53,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,
North China Craton,A MORB-ARC BASALT-ADAKITE ASSOCIATION IN THE 2.5 GA WUTAI GREENSTONE BELT: LATE ARCHEAN MAGMATISM AND CRUSTAL GROWTH IN THE NORTH CHINA CRATON,WS54,BASALT,38.5,113.0,2500.0,ARCHEAN,2500.0,2538.9,2543.0,2547.1,0.128341734,A MORB-ARC BASALT-ADAKITE ASSOCIATION IN THE 2.5 GA WUTAI GREENSTONE BELT: LATE ARCHEAN MAGMATISM AND CRUSTAL GROWTH IN THE NORTH CHINA CRATON,ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),North China Craton,,38.5,38.5,113.0,113.0,,,,WS54,BASALT,2500000000.0,2500000000.0,PALEO,,,,,BASALT,,,,,WR,50.24,0.55,,14.22,,,,9.79,11.08,8.87,0.21,,0.16,1.94,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.0,,,,136.0,,,,,,,,2.0,108.0,11.84,4.0,1.07,,,,,,,,,,,,,15.0,1.49,4.32,0.65,3.7,1.1,0.45,1.67,0.36,2.33,0.48,1.48,,1.52,0.22,0.34,0.11,,,,,,,,,,,0.11,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,
North China Craton,A MORB-ARC BASALT-ADAKITE ASSOCIATION IN THE 2.5 GA WUTAI GREENSTONE BELT: LATE ARCHEAN MAGMATISM AND CRUSTAL GROWTH IN THE NORTH CHINA CRATON,WS100,BASALT,38.5,113.0,2500.0,ARCHEAN,2500.0,2538.9,2543.0,2547.1,0.057359837,A MORB-ARC BASALT-ADAKITE ASSOCIATION IN THE 2.5 GA WUTAI GREENSTONE BELT: LATE ARCHEAN MAGMATISM AND CRUSTAL GROWTH IN THE NORTH CHINA CRATON,ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),North China Craton,,38.5,38.5,113.0,113.0,,,,WS100,BASALT,2500000000.0,2500000000.0,PALEO,,,,,BASALT,,,,,WR,48.17,1.28,,13.48,,,,14.08,8.68,7.05,0.23,,0.36,1.56,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.0,,,,84.0,,,,,,,,11.0,306.0,25.37,43.0,3.26,,,,,,,,,,,,,46.0,3.98,11.68,1.84,9.14,2.9,1.01,4.07,0.78,4.97,1.0,2.84,,2.84,0.42,1.49,0.22,,,,,,,,,,,0.32,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,
North China Craton,A MORB-ARC BASALT-ADAKITE ASSOCIATION IN THE 2.5 GA WUTAI GREENSTONE BELT: LATE ARCHEAN MAGMATISM AND CRUSTAL GROWTH IN THE NORTH CHINA CRATON,WS104,BASALT,38.5,113.0,2500.0,ARCHEAN,2500.0,2538.9,2543.0,2547.1,0.355512232,A MORB-ARC BASALT-ADAKITE ASSOCIATION IN THE 2.5 GA WUTAI GREENSTONE BELT: LATE ARCHEAN MAGMATISM AND CRUSTAL GROWTH IN THE NORTH CHINA CRATON,ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),North China Craton,,38.5,38.5,113.0,113.0,,,,WS104,BASALT,2500000000.0,2500000000.0,PALEO,,,,,BASALT,,,,,WR,45.77,1.93,,17.89,,,,13.13,3.88,6.75,0.22,,0.24,4.32,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.0,,,,160.0,,,,,,,,3.0,87.0,11.43,6.0,2.49,,,,,,,,,,,,,68.0,3.58,8.76,1.28,6.67,1.87,0.59,2.13,0.37,2.35,0.47,1.45,,1.08,0.19,0.31,0.17,,,,,,,,,,,0.15,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,
North China Craton,"GEOCHEMICAL CHARACTERISTICS OF THE NEOARCHEAN (2800-2700 MA) TAISHAN GREENSTONE BELT, NORTH CHINA CRATON: EVIDENCE FOR PLUME-CRATON INTERACTION",2004-46B,BASALT,36.4283,117.466,2700.0,ARCHEAN,2800.0,2614.0,2704.0,2794.0,0.982967913,"GEOCHEMICAL CHARACTERISTICS OF THE NEOARCHEAN (2800-2700 MA) TAISHAN GREENSTONE BELT, NORTH CHINA CRATON: EVIDENCE FOR PLUME-CRATON INTERACTION",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),North China Craton,,36.4283,36.4283,117.466,117.466,,,,2004-46B,BASALT,2700000000.0,2800000000.0,PALEO,,,,,BASALT,,,,,WR,51.63,0.33,,14.17,,,,11.75,9.93,6.82,0.2,,0.64,2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.0,,,57.0,109.0,53.0,35.0,,,,,,26.2,169.0,12.0,15.0,1.23,,,,,,,,,,,,,118.0,3.05,6.91,1.04,4.91,1.47,0.53,1.94,0.34,2.3,0.49,1.55,,1.53,0.23,,0.07,,,,,,,,,1.28,,0.18,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,
North China Craton,"GEOCHEMICAL CHARACTERISTICS OF THE NEOARCHEAN (2800-2700 MA) TAISHAN GREENSTONE BELT, NORTH CHINA CRATON: EVIDENCE FOR PLUME-CRATON INTERACTION",2004-24,BASALT,36.0633,117.573,2700.0,ARCHEAN,2800.0,2614.0,2704.0,2794.0,0.98993355,"GEOCHEMICAL CHARACTERISTICS OF THE NEOARCHEAN (2800-2700 MA) TAISHAN GREENSTONE BELT, NORTH CHINA CRATON: EVIDENCE FOR PLUME-CRATON INTERACTION",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),North China Craton,,36.0633,36.0633,117.573,117.573,,,,2004-24,BASALT,2700000000.0,2800000000.0,PALEO,,,,,BASALT,,,,,WR,49.65,0.33,,15.07,,,,12.32,10.72,7.07,0.21,,0.12,2.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,220.0,,,54.0,102.0,74.0,29.0,,,,,,0.13,150.0,16.9,28.6,1.49,,,,,,,,,,,,,26.1,2.63,6.73,1.01,5.14,1.73,0.71,2.56,0.45,3.1,0.66,1.86,,1.75,0.26,,0.09,,,,,,,,,0.28,,0.75,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,
North China Craton,"GEOCHEMICAL CHARACTERISTICS OF THE NEOARCHEAN (2800-2700 MA) TAISHAN GREENSTONE BELT, NORTH CHINA CRATON: EVIDENCE FOR PLUME-CRATON INTERACTION",2004-27,BASALT,36.0345,117.6,2700.0,ARCHEAN,2800.0,2614.0,2704.0,2794.0,0.113068596,"GEOCHEMICAL CHARACTERISTICS OF THE NEOARCHEAN (2800-2700 MA) TAISHAN GREENSTONE BELT, NORTH CHINA CRATON: EVIDENCE FOR PLUME-CRATON INTERACTION",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),North China Craton,,36.0345,36.0345,117.6,117.6,,,,2004-27,BASALT,2700000000.0,2800000000.0,PALEO,,,,,BASALT,,,,,WR,48.19,0.33,,16.32,,,,11.29,10.69,8.33,0.17,,0.17,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.1,394.0,,,58.0,144.0,43.0,25.0,,,,,,0.15,344.0,13.9,35.1,1.41,,,,,,,,,,,,,10.3,1.78,5.42,0.85,4.37,1.44,0.58,2.12,0.38,2.53,0.54,1.53,,1.44,0.22,,0.09,,,,,,,,,0.41,,0.23,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,
North China Craton,"GEOCHEMICAL CHARACTERISTICS OF THE NEOARCHEAN (2800-2700 MA) TAISHAN GREENSTONE BELT, NORTH CHINA CRATON: EVIDENCE FOR PLUME-CRATON INTERACTION",2004-25,BASALT,36.0345,117.6,2700.0,ARCHEAN,2800.0,2614.0,2704.0,2794.0,0.990100324,"GEOCHEMICAL CHARACTERISTICS OF THE NEOARCHEAN (2800-2700 MA) TAISHAN GREENSTONE BELT, NORTH CHINA CRATON: EVIDENCE FOR PLUME-CRATON INTERACTION",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),North China Craton,,36.0345,36.0345,117.6,117.6,,,,2004-25,BASALT,2700000000.0,2800000000.0,PALEO,,,,,BASALT,,,,,WR,49.57,0.33,,9.55,,,,13.09,12.32,11.64,0.31,,0.48,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9,1591.0,,,93.0,497.0,29.0,13.0,,,,,,2.71,43.0,5.7,7.2,0.39,,,,,,,,,,,,,36.1,0.85,2.18,0.34,1.73,0.65,0.26,0.98,0.17,1.13,0.23,0.61,,0.51,0.07,,0.03,,,,,,,,,0.38,,0.23,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,
North China Craton,"GEOCHEMICAL CHARACTERISTICS OF THE NEOARCHEAN (2800-2700 MA) TAISHAN GREENSTONE BELT, NORTH CHINA CRATON: EVIDENCE FOR PLUME-CRATON INTERACTION",2004-26,BASALT,36.0345,117.6,2700.0,ARCHEAN,2800.0,2614.0,2704.0,2794.0,0.121933512,"GEOCHEMICAL CHARACTERISTICS OF THE NEOARCHEAN (2800-2700 MA) TAISHAN GREENSTONE BELT, NORTH CHINA CRATON: EVIDENCE FOR PLUME-CRATON INTERACTION",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),North China Craton,,36.0345,36.0345,117.6,117.6,,,,2004-26,BASALT,2700000000.0,2800000000.0,PALEO,,,,,BASALT,,,,,WR,48.86,0.33,,16.05,,,,10.94,10.42,8.45,0.17,,0.16,2.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.6,384.0,,,60.0,137.0,27.0,15.0,,,,,,0.05,217.0,8.3,22.1,0.9,,,,,,,,,,,,,6.7,1.15,3.32,0.53,2.73,0.89,0.38,1.32,0.24,1.57,0.33,0.91,,0.89,0.13,,0.05,,,,,,,,,0.22,,0.14,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,
North China Craton,"GEOCHEMICAL CHARACTERISTICS OF THE NEOARCHEAN (2800-2700 MA) TAISHAN GREENSTONE BELT, NORTH CHINA CRATON: EVIDENCE FOR PLUME-CRATON INTERACTION",2004-48,BASALT,36.4232,117.467,2700.0,ARCHEAN,2800.0,2614.0,2704.0,2794.0,0.837183833,"GEOCHEMICAL CHARACTERISTICS OF THE NEOARCHEAN (2800-2700 MA) TAISHAN GREENSTONE BELT, NORTH CHINA CRATON: EVIDENCE FOR PLUME-CRATON INTERACTION",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),North China Craton,,36.4232,36.4232,117.467,117.467,,,,2004-48,BASALT,2700000000.0,2800000000.0,PALEO,,,,,BASALT,,,,,WR,50.36,0.33,,14.82,,,,9.37,16.8,5.07,0.18,,0.36,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.0,,,40.0,147.0,64.0,27.0,,,,,,30.4,248.0,11.0,21.6,1.41,,,,,,,,,,,,,140.0,2.35,6.09,0.91,4.43,1.43,0.53,1.88,0.32,2.16,0.46,1.42,,1.34,0.2,,0.08,,,,,,,,,2.57,,0.19,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,
North China Craton,"GEOCHEMICAL CHARACTERISTICS OF THE NEOARCHEAN (2800-2700 MA) TAISHAN GREENSTONE BELT, NORTH CHINA CRATON: EVIDENCE FOR PLUME-CRATON INTERACTION",2004-46A,BASALT,36.4283,117.466,2700.0,ARCHEAN,2800.0,2614.0,2704.0,2794.0,0.954339504,"GEOCHEMICAL CHARACTERISTICS OF THE NEOARCHEAN (2800-2700 MA) TAISHAN GREENSTONE BELT, NORTH CHINA CRATON: EVIDENCE FOR PLUME-CRATON INTERACTION",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),North China Craton,,36.4283,36.4283,117.466,117.466,,,,2004-46A,BASALT,2700000000.0,2800000000.0,PALEO,,,,,BASALT,,,,,WR,51.72,0.33,,14.48,,,,11.66,9.79,6.5,0.2,,0.67,2.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.0,,,51.0,97.0,80.0,36.0,,,,,,36.3,224.0,15.0,20.9,1.49,,,,,,,,,,,,,150.0,4.38,9.07,1.3,5.92,1.78,0.61,2.2,0.38,2.6,0.56,1.76,,1.74,0.26,,0.09,,,,,,,,,3.01,,0.2,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,
North China Craton,"GEOCHEMICAL CHARACTERISTICS OF THE NEOARCHEAN (2800-2700 MA) TAISHAN GREENSTONE BELT, NORTH CHINA CRATON: EVIDENCE FOR PLUME-CRATON INTERACTION",2004-43,BASALT,36.423,117.38,2700.0,ARCHEAN,2800.0,2614.0,2704.0,2794.0,0.03663883,"GEOCHEMICAL CHARACTERISTICS OF THE NEOARCHEAN (2800-2700 MA) TAISHAN GREENSTONE BELT, NORTH CHINA CRATON: EVIDENCE FOR PLUME-CRATON INTERACTION",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),North China Craton,,36.423,36.423,117.38,117.38,,,,2004-43,BASALT,2700000000.0,2800000000.0,PALEO,,,,,BASALT,,,,,WR,50.99,0.33,,14.38,,,,11.89,10.9,6.93,0.22,,0.21,2.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.0,,,58.0,108.0,77.0,157.0,,,,,,8.1,126.0,15.0,19.2,1.52,,,,,,,,,,,,,51.0,2.59,5.57,1.04,5.29,1.79,0.63,2.42,0.42,2.82,0.61,1.85,,1.78,0.25,,0.1,,,,,,,,,12.17,,0.2,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,
North China Craton,"GEOCHEMICAL CHARACTERISTICS OF THE NEOARCHEAN (2800-2700 MA) TAISHAN GREENSTONE BELT, NORTH CHINA CRATON: EVIDENCE FOR PLUME-CRATON INTERACTION",2004-22,BASALT,36.061,117.569,2700.0,ARCHEAN,2800.0,2614.0,2704.0,2794.0,0.978704929,"GEOCHEMICAL CHARACTERISTICS OF THE NEOARCHEAN (2800-2700 MA) TAISHAN GREENSTONE BELT, NORTH CHINA CRATON: EVIDENCE FOR PLUME-CRATON INTERACTION",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),North China Craton,,36.061,36.061,117.569,117.569,,,,2004-22,BASALT,2700000000.0,2800000000.0,PALEO,,,,,BASALT,,,,,WR,51.78,0.33,,7.06,,,,9.24,12.5,16.76,0.19,,0.3,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7,2876.0,,,74.0,581.0,9.0,23.0,,,,,,1.09,313.0,5.4,18.4,1.01,,,,,,,,,,,,,17.6,1.36,2.81,0.46,2.11,0.63,0.24,0.87,0.15,1.0,0.21,0.6,,0.58,0.09,,0.05,,,,,,,,,0.64,,0.25,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,
North China Craton,"GEOCHEMICAL CHARACTERISTICS OF THE NEOARCHEAN (2800-2700 MA) TAISHAN GREENSTONE BELT, NORTH CHINA CRATON: EVIDENCE FOR PLUME-CRATON INTERACTION",2004-49,BASALT,36.4232,117.467,2700.0,ARCHEAN,2800.0,2614.0,2704.0,2794.0,0.453342021,"GEOCHEMICAL CHARACTERISTICS OF THE NEOARCHEAN (2800-2700 MA) TAISHAN GREENSTONE BELT, NORTH CHINA CRATON: EVIDENCE FOR PLUME-CRATON INTERACTION",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),North China Craton,,36.4232,36.4232,117.467,117.467,,,,2004-49,BASALT,2700000000.0,2800000000.0,PALEO,,,,,BASALT,,,,,WR,51.13,0.33,,15.34,,,,9.44,12.99,6.2,0.18,,0.41,2.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.0,,,49.0,151.0,27.0,37.0,,,,,,26.2,221.0,13.0,17.9,1.41,,,,,,,,,,,,,392.0,2.6,6.3,1.01,5.01,1.62,0.61,2.14,0.37,2.48,0.53,1.61,,1.55,0.23,,0.09,,,,,,,,,2.8,,0.22,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,
North China Craton,"GEOCHEMICAL CHARACTERISTICS OF THE NEOARCHEAN (2800-2700 MA) TAISHAN GREENSTONE BELT, NORTH CHINA CRATON: EVIDENCE FOR PLUME-CRATON INTERACTION",2004-19,BASALT,36.0612,117.571,2700.0,ARCHEAN,2800.0,2614.0,2704.0,2794.0,0.985317945,"GEOCHEMICAL CHARACTERISTICS OF THE NEOARCHEAN (2800-2700 MA) TAISHAN GREENSTONE BELT, NORTH CHINA CRATON: EVIDENCE FOR PLUME-CRATON INTERACTION",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),North China Craton,,36.0612,36.0612,117.571,117.571,,,,2004-19,BASALT,2700000000.0,2800000000.0,PALEO,,,,,BASALT,,,,,WR,51.49,0.33,,11.69,,,,10.66,11.31,10.77,0.19,,0.18,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7,875.0,,,54.0,225.0,27.0,24.0,,,,,,0.22,199.0,11.1,28.1,1.26,,,,,,,,,,,,,19.2,2.72,6.15,0.83,3.75,1.15,0.43,1.67,0.3,2.03,0.43,1.22,,1.14,0.17,,0.09,,,,,,,,,0.63,,0.88,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shandong, North China Craton","GEOCHEMISTRY OF ~2.7 GA BASALTS FROM TAISHAN AREA: CONSTRAINTS ON THE EVOLUTION OF EARLY NEOARCHEAN GRANITE-GREENSTONE BELT IN WESTERN SHANDONG PROVINCE, CHINA",T0824-1 L,BASALT,36.43,117.28,2700.0,ARCHEAN,2700.0,2697.0,2706.0,2715.0,7.24026e-05,"GEOCHEMISTRY OF ~2.7 GA BASALTS FROM TAISHAN AREA: CONSTRAINTS ON THE EVOLUTION OF EARLY NEOARCHEAN GRANITE-GREENSTONE BELT IN WESTERN SHANDONG PROVINCE, CHINA",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),"Shandong, North China Craton",,36.43,36.43,117.28,117.28,,,,T0824-1 L,BASALT,2700000000.0,2700000000.0,PALEO,,,,,BASALT,,,,,WR,46.4,2.0,,12.8,,,,15.16,10.7,4.4,0.3,,0.2,2.8,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,,,59.0,,,,,,,,,,,,3.0,240.0,19.0,131.0,10.9,,,,,,,,,,,,,46.0,14.4,34.2,4.71,21.1,5.32,1.77,5.58,0.85,4.81,0.9,2.48,,1.93,0.28,2.8,0.8,,,,,,,,,,,1.11,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,
