Craton,REFERENCE,SAMPLE_ID,ROCK_NAME,LATITUDE,LONGITUDE,MIN_AGE,AGE,MAX_AGE,C_MIN_AGE,C_AGE,C_MAX_AGE,Arc_probability3,CITATIONS,TECTONIC SETTING,LOCATION,LOCATION COMMENT,LATITUDE MIN,LATITUDE MAX,LONGITUDE MIN,LONGITUDE MAX,LAND OR SEA,ELEVATION MIN,ELEVATION MAX,SAMPLE NAME,ROCK NAME,MIN. AGE (YRS.),MAX. AGE (YRS.),GEOL.,ERUPTION DAY,ERUPTION MONTH,ERUPTION YEAR,ROCK TEXTURE,ROCK TYPE,DRILL DEPTH MIN,DRILL DEPTHAX,ALTERATION,MINERAL,MATERIAL,SIO2(WT%),TIO2(WT%),B2O3(WT%),AL2O3(WT%),CR2O3(WT%),FE2O3(WT%),FEO(WT%),FEOT(WT%),CAO(WT%),MGO(WT%),MNO(WT%),NIO(WT%),K2O(WT%),NA2O(WT%),P2O5(WT%),H2O(WT%),H2OP(WT%),H2OM(WT%),H2OT(WT%),CO2(WT%),CO1(WT%),F(WT%),CL(WT%),CL2(WT%),OH(WT%),CH4(WT%),SO2(WT%),SO3(WT%),SO4(WT%),S(WT%),LOI(WT%),VOLATILES(WT%),O(WT%),OTHERS(WT%),HE(CCM/G),HE(CCMSTP/G),HE3(CCMSTP/G),HE3(AT/G),HE4(CCM/G),HE4(CCMSTP/G),HE4(AT/G),HE4(MOLE/G),HE4(NCC/G),HE(NCC/G),LI(PPM),BE(PPM),B(PPM),C(PPM),CO2(PPM),F(PPM),NA(PPM),MG(PPM),AL(PPM),P(PPM),S(PPM),CL(PPM),K(PPM),CA(PPM),SC(PPM),TI(PPM),V(PPM),CR(PPM),MN(PPM),FE(PPM),CO(PPM),NI(PPM),CU(PPM),ZN(PPM),GA(PPM),GE(PPM),AS(PPM),SE(PPM),BR(PPM),RB(PPM),SR(PPM),Y(PPM),ZR(PPM),NB(PPM),MO(PPM),RU(PPM),RH(PPM),PD(PPM),AG(PPM),CD(PPM),IN(PPM),SN(PPM),SB(PPM),TE(PPM),I(PPM),CS(PPM),BA(PPM),LA(PPM),CE(PPM),PR(PPM),ND(PPM),SM(PPM),EU(PPM),GD(PPM),TB(PPM),DY(PPM),HO(PPM),ER(PPM),TM(PPM),YB(PPM),LU(PPM),HF(PPM),TA(PPM),W(PPM),RE(PPM),OS(PPM),IR(PPM),PT(PPM),AU(PPM),HG(PPM),TL(PPM),PB(PPM),BI(PPM),TH(PPM),U(PPM),ND143_ND144,ND143_ND144_INI,EPSILON_ND,SR87_SR86,SR87_SR86_INI,PB206_PB204,PB206_PB204_INI,PB207_PB204,PB207_PB204_INI,PB208_PB204,PB208_PB204_INI,OS184_OS188,OS186_OS188,OS187_OS186,OS187_OS188,RE187_OS186,RE187_OS188,HF176_HF177,HE3_HE4,HE3_HE4(R/R(A)),HE4_HE3,HE4_HE3(R/R(A)),K40_AR40,AR40_K40,UNIQUE_ID,Unnamed: 171
Superior Province,"AN ARCHEAN ARC BASALT-NB-ENRICHED BASALT-ADAKITE ASSOCIATION: THE 2.7 GA CONFEDERATION ASSEMBLAGE OF THE BIRCH-UCHI GREENSTONE BELT, SUPERIOR PROVINCE",SJV91-1M,BASALT,51.0,-91.0,2700.0,ARCHEAN,2700.0,2673.0,2700.0,2727.0,0.001484956,"AN ARCHEAN ARC BASALT-NB-ENRICHED BASALT-ADAKITE ASSOCIATION: THE 2.7 GA CONFEDERATION ASSEMBLAGE OF THE BIRCH-UCHI GREENSTONE BELT, SUPERIOR PROVINCE",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Superior Province,,51.0,51.0,-91.0,-91.0,,,,SJV91-1M,BASALT,2700000000.0,2700000000.0,PALEO,,,,,BASALT,,,,,WR,51.99,0.64,,15.84,,,,11.33,8.11,7.27,0.17,,0.51,2.8,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,,215.0,46.0,,,75.0,146.0,44.0,,,,,,,10.0,164.0,21.0,50.0,8.6,,,,,,,,,,,,0.0,271.0,8.07,18.47,2.62,11.91,3.17,1.49,3.62,0.58,3.6,0.77,2.15,,2.01,0.32,1.54,0.31,,,,,,,,,,,0.75,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Province,"AN ARCHEAN ARC BASALT-NB-ENRICHED BASALT-ADAKITE ASSOCIATION: THE 2.7 GA CONFEDERATION ASSEMBLAGE OF THE BIRCH-UCHI GREENSTONE BELT, SUPERIOR PROVINCE",SJV91-2H,BASALT,51.0,-91.0,2700.0,ARCHEAN,2700.0,2673.0,2700.0,2727.0,0.65738374,"AN ARCHEAN ARC BASALT-NB-ENRICHED BASALT-ADAKITE ASSOCIATION: THE 2.7 GA CONFEDERATION ASSEMBLAGE OF THE BIRCH-UCHI GREENSTONE BELT, SUPERIOR PROVINCE",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Superior Province,,51.0,51.0,-91.0,-91.0,,,,SJV91-2H,BASALT,2700000000.0,2700000000.0,PALEO,,,,,BASALT,,,,,WR,50.2,0.61,,18.98,,,,11.02,9.06,3.17,0.33,,2.24,3.08,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,136.0,217.0,,,44.0,121.0,5.0,,,,,,,64.0,186.0,14.0,70.0,3.9,,,,,,,,,,,,6.0,323.0,10.31,20.7,2.43,9.84,2.16,0.69,2.3,0.39,2.4,0.5,1.46,,1.44,0.22,1.82,0.26,,,,,,,,,,,1.98,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Province,"AN ARCHEAN ARC BASALT-NB-ENRICHED BASALT-ADAKITE ASSOCIATION: THE 2.7 GA CONFEDERATION ASSEMBLAGE OF THE BIRCH-UCHI GREENSTONE BELT, SUPERIOR PROVINCE",SL95-18,BASALT,51.0,-91.0,2700.0,ARCHEAN,2700.0,2673.0,2700.0,2727.0,0.857575119,"AN ARCHEAN ARC BASALT-NB-ENRICHED BASALT-ADAKITE ASSOCIATION: THE 2.7 GA CONFEDERATION ASSEMBLAGE OF THE BIRCH-UCHI GREENSTONE BELT, SUPERIOR PROVINCE",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Superior Province,,51.0,51.0,-91.0,-91.0,,,,SL95-18,BASALT,2700000000.0,2700000000.0,PALEO,,,,,BASALT,,,,,WR,47.03,0.69,,17.14,,,,10.82,12.96,8.35,0.18,,0.1,1.48,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,,191.0,205.0,,,73.0,204.0,136.0,,,,,,,2.0,234.0,11.0,44.0,2.7,,,,,,,,,,,,0.0,28.0,4.49,11.16,1.56,7.2,1.86,0.88,2.32,0.34,2.11,0.42,1.19,,1.12,0.16,1.28,0.25,,,,,,,,,,,2.51,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Province,"AN ARCHEAN ARC BASALT-NB-ENRICHED BASALT-ADAKITE ASSOCIATION: THE 2.7 GA CONFEDERATION ASSEMBLAGE OF THE BIRCH-UCHI GREENSTONE BELT, SUPERIOR PROVINCE",SJV91-4R,BASALT,51.0,-91.0,2700.0,ARCHEAN,2700.0,2673.0,2700.0,2727.0,0.002648307,"AN ARCHEAN ARC BASALT-NB-ENRICHED BASALT-ADAKITE ASSOCIATION: THE 2.7 GA CONFEDERATION ASSEMBLAGE OF THE BIRCH-UCHI GREENSTONE BELT, SUPERIOR PROVINCE",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Superior Province,,51.0,51.0,-91.0,-91.0,,,,SJV91-4R,BASALT,2700000000.0,2700000000.0,PALEO,,,,,BASALT,,,,,WR,51.63,1.9,,17.35,,,,13.58,1.41,10.99,0.28,,0.06,1.03,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,182.0,50.0,,,68.0,70.0,7.0,,,,,,,2.0,58.0,24.0,143.0,13.0,,,,,,,,,,,,0.0,12.0,19.8,46.36,5.88,24.89,5.32,1.72,5.63,0.81,4.82,0.96,2.58,,2.34,0.35,3.52,0.68,,,,,,,,,,,2.1,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Province,"AN ARCHEAN ARC BASALT-NB-ENRICHED BASALT-ADAKITE ASSOCIATION: THE 2.7 GA CONFEDERATION ASSEMBLAGE OF THE BIRCH-UCHI GREENSTONE BELT, SUPERIOR PROVINCE",SL95-43,BASALT,51.0,-91.0,2700.0,ARCHEAN,2700.0,2673.0,2700.0,2727.0,0.990066886,"AN ARCHEAN ARC BASALT-NB-ENRICHED BASALT-ADAKITE ASSOCIATION: THE 2.7 GA CONFEDERATION ASSEMBLAGE OF THE BIRCH-UCHI GREENSTONE BELT, SUPERIOR PROVINCE",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Superior Province,,51.0,51.0,-91.0,-91.0,,,,SL95-43,BASALT,2700000000.0,2700000000.0,PALEO,,,,,BASALT,,,,,WR,51.98,0.45,,17.75,,,,8.84,10.02,4.41,0.29,,0.05,5.2,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,146.0,371.0,,,43.0,91.0,95.0,,,,,,,1.0,210.0,9.0,34.0,2.4,,,,,,,,,,,,0.0,45.0,3.34,7.98,0.99,4.38,1.26,0.4,1.45,0.24,1.49,0.33,0.86,,0.76,0.12,0.86,0.18,,,,,,,,,,,1.02,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Province,"AN ARCHEAN ARC BASALT-NB-ENRICHED BASALT-ADAKITE ASSOCIATION: THE 2.7 GA CONFEDERATION ASSEMBLAGE OF THE BIRCH-UCHI GREENSTONE BELT, SUPERIOR PROVINCE",SL87-05,BASALT,51.0,-91.0,2700.0,ARCHEAN,2700.0,2673.0,2700.0,2727.0,0.995554507,"AN ARCHEAN ARC BASALT-NB-ENRICHED BASALT-ADAKITE ASSOCIATION: THE 2.7 GA CONFEDERATION ASSEMBLAGE OF THE BIRCH-UCHI GREENSTONE BELT, SUPERIOR PROVINCE",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Superior Province,,51.0,51.0,-91.0,-91.0,,,,SL87-05,BASALT,2700000000.0,2700000000.0,PALEO,,,,,BASALT,,,,,WR,49.95,0.57,,18.02,,,,9.49,8.09,8.57,0.27,,0.05,3.9,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,,262.0,496.0,,,78.0,273.0,129.0,,,,,,,1.0,184.0,11.0,47.0,3.0,,,,,,,,,,,,0.0,59.0,4.66,9.82,1.4,6.17,1.65,0.74,1.79,0.28,1.86,0.37,0.95,,0.9,0.13,1.22,0.22,,,,,,,,,,,1.19,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Province,"AN ARCHEAN ARC BASALT-NB-ENRICHED BASALT-ADAKITE ASSOCIATION: THE 2.7 GA CONFEDERATION ASSEMBLAGE OF THE BIRCH-UCHI GREENSTONE BELT, SUPERIOR PROVINCE",SL95-20,BASALT,51.0,-91.0,2700.0,ARCHEAN,2700.0,2673.0,2700.0,2727.0,0.200658098,"AN ARCHEAN ARC BASALT-NB-ENRICHED BASALT-ADAKITE ASSOCIATION: THE 2.7 GA CONFEDERATION ASSEMBLAGE OF THE BIRCH-UCHI GREENSTONE BELT, SUPERIOR PROVINCE",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Superior Province,,51.0,51.0,-91.0,-91.0,,,,SL95-20,BASALT,2700000000.0,2700000000.0,PALEO,,,,,BASALT,,,,,WR,46.58,1.43,,17.76,,,,12.79,9.7,6.97,0.17,,0.21,2.84,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,,267.0,337.0,,,60.0,235.0,62.0,,,,,,,4.0,437.0,22.0,85.0,7.7,,,,,,,,,,,,0.0,74.0,11.5,27.44,3.43,13.93,3.34,1.22,3.63,0.61,3.92,0.85,2.31,,2.06,0.3,2.32,0.38,,,,,,,,,,,2.21,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Province,"AN ARCHEAN ARC BASALT-NB-ENRICHED BASALT-ADAKITE ASSOCIATION: THE 2.7 GA CONFEDERATION ASSEMBLAGE OF THE BIRCH-UCHI GREENSTONE BELT, SUPERIOR PROVINCE",SL95-21,BASALT,51.0,-91.0,2700.0,ARCHEAN,2700.0,2673.0,2700.0,2727.0,0.163382828,"AN ARCHEAN ARC BASALT-NB-ENRICHED BASALT-ADAKITE ASSOCIATION: THE 2.7 GA CONFEDERATION ASSEMBLAGE OF THE BIRCH-UCHI GREENSTONE BELT, SUPERIOR PROVINCE",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Superior Province,,51.0,51.0,-91.0,-91.0,,,,SL95-21,BASALT,2700000000.0,2700000000.0,PALEO,,,,,BASALT,,,,,WR,47.99,0.82,,15.48,,,,12.15,11.43,8.26,0.2,,0.3,1.97,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,,224.0,282.0,,,65.0,177.0,115.0,,,,,,,5.0,114.0,16.0,51.0,2.3,,,,,,,,,,,,0.0,56.0,2.81,7.46,1.1,6.08,2.1,0.7,2.88,0.44,2.9,0.61,1.66,,1.62,0.26,1.5,0.15,,,,,,,,,,,1.08,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Province,"AN ARCHEAN ARC BASALT-NB-ENRICHED BASALT-ADAKITE ASSOCIATION: THE 2.7 GA CONFEDERATION ASSEMBLAGE OF THE BIRCH-UCHI GREENSTONE BELT, SUPERIOR PROVINCE",SL88-09,BASALT,51.0,-91.0,2700.0,ARCHEAN,2700.0,2673.0,2700.0,2727.0,0.525448143,"AN ARCHEAN ARC BASALT-NB-ENRICHED BASALT-ADAKITE ASSOCIATION: THE 2.7 GA CONFEDERATION ASSEMBLAGE OF THE BIRCH-UCHI GREENSTONE BELT, SUPERIOR PROVINCE",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Superior Province,,51.0,51.0,-91.0,-91.0,,,,SL88-09,BASALT,2700000000.0,2700000000.0,PALEO,,,,,BASALT,,,,,WR,49.82,0.6,,16.61,,,,11.9,10.33,7.71,0.28,,0.0,1.38,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,187.0,392.0,,,70.0,221.0,131.0,,,,,,,0.0,303.0,13.0,43.0,3.3,,,,,,,,,,,,0.0,12.0,5.33,12.02,1.48,6.21,1.7,0.64,2.01,0.32,2.02,0.43,1.17,,1.1,0.16,1.09,0.19,,,,,,,,,,,0.97,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Province,"AN ARCHEAN ARC BASALT-NB-ENRICHED BASALT-ADAKITE ASSOCIATION: THE 2.7 GA CONFEDERATION ASSEMBLAGE OF THE BIRCH-UCHI GREENSTONE BELT, SUPERIOR PROVINCE",SL95-23,BASALT,51.0,-91.0,2700.0,ARCHEAN,2700.0,2673.0,2700.0,2727.0,0.01625111,"AN ARCHEAN ARC BASALT-NB-ENRICHED BASALT-ADAKITE ASSOCIATION: THE 2.7 GA CONFEDERATION ASSEMBLAGE OF THE BIRCH-UCHI GREENSTONE BELT, SUPERIOR PROVINCE",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Superior Province,,51.0,51.0,-91.0,-91.0,,,,SL95-23,BASALT,2700000000.0,2700000000.0,PALEO,,,,,BASALT,,,,,WR,47.67,0.92,,15.44,,,,13.71,8.22,8.95,0.25,,0.63,2.64,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,,241.0,268.0,,,74.0,211.0,46.0,,,,,,,5.0,86.0,14.0,55.0,3.9,,,,,,,,,,,,0.0,83.0,4.33,11.29,1.6,7.95,0.82,,2.83,0.45,2.76,0.54,1.49,,1.36,0.21,1.6,0.26,,,,,,,,,,,0.64,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Province,"AN ARCHEAN ARC BASALT-NB-ENRICHED BASALT-ADAKITE ASSOCIATION: THE 2.7 GA CONFEDERATION ASSEMBLAGE OF THE BIRCH-UCHI GREENSTONE BELT, SUPERIOR PROVINCE",SL95-4M,BASALT,51.0,-91.0,2700.0,ARCHEAN,2700.0,2673.0,2700.0,2727.0,0.043074049,"AN ARCHEAN ARC BASALT-NB-ENRICHED BASALT-ADAKITE ASSOCIATION: THE 2.7 GA CONFEDERATION ASSEMBLAGE OF THE BIRCH-UCHI GREENSTONE BELT, SUPERIOR PROVINCE",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Superior Province,,51.0,51.0,-91.0,-91.0,,,,SL95-4M,BASALT,2700000000.0,2700000000.0,PALEO,,,,,BASALT,,,,,WR,52.32,1.76,,13.57,,,,15.72,7.61,4.08,0.22,,0.56,2.21,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,269.0,12.0,,,49.0,27.0,12.0,,,,,,,11.0,235.0,43.0,156.0,9.0,,,,,,,,,,,,1.0,80.0,12.62,31.58,4.41,20.32,1.9,,7.21,1.22,8.31,1.79,5.2,,4.94,0.72,4.61,0.54,,,,,,,,,,,1.65,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Province,"AN ARCHEAN ARC BASALT-NB-ENRICHED BASALT-ADAKITE ASSOCIATION: THE 2.7 GA CONFEDERATION ASSEMBLAGE OF THE BIRCH-UCHI GREENSTONE BELT, SUPERIOR PROVINCE",SL88-06,BASALT,51.0,-91.0,2700.0,ARCHEAN,2700.0,2673.0,2700.0,2727.0,0.00987218,"AN ARCHEAN ARC BASALT-NB-ENRICHED BASALT-ADAKITE ASSOCIATION: THE 2.7 GA CONFEDERATION ASSEMBLAGE OF THE BIRCH-UCHI GREENSTONE BELT, SUPERIOR PROVINCE",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Superior Province,,51.0,51.0,-91.0,-91.0,,,,SL88-06,BASALT,2700000000.0,2700000000.0,PALEO,,,,,BASALT,,,,,WR,50.38,1.31,,16.97,,,,14.89,3.68,7.51,0.2,,1.13,2.18,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,,287.0,247.0,,,80.0,214.0,126.0,,,,,,,33.0,33.0,21.0,63.0,3.5,,,,,,,,,,,,1.0,185.0,4.64,11.21,1.78,9.13,1.11,,3.4,0.52,3.58,0.78,2.13,,1.89,0.32,1.89,0.2,,,,,,,,,,,0.57,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Province,"AN ARCHEAN ARC BASALT-NB-ENRICHED BASALT-ADAKITE ASSOCIATION: THE 2.7 GA CONFEDERATION ASSEMBLAGE OF THE BIRCH-UCHI GREENSTONE BELT, SUPERIOR PROVINCE",SJV91-4Q,BASALT,51.0,-91.0,2700.0,ARCHEAN,2700.0,2673.0,2700.0,2727.0,0.002900688,"AN ARCHEAN ARC BASALT-NB-ENRICHED BASALT-ADAKITE ASSOCIATION: THE 2.7 GA CONFEDERATION ASSEMBLAGE OF THE BIRCH-UCHI GREENSTONE BELT, SUPERIOR PROVINCE",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Superior Province,,51.0,51.0,-91.0,-91.0,,,,SJV91-4Q,BASALT,2700000000.0,2700000000.0,PALEO,,,,,BASALT,,,,,WR,50.34,1.92,,17.47,,,,12.6,0.3,15.62,0.03,,0.02,0.09,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,152.0,36.0,,,51.0,63.0,5.0,,,,,,,1.0,3.0,23.0,146.0,13.2,,,,,,,,,,,,0.0,2.0,17.44,39.97,5.05,21.26,4.97,1.56,4.88,0.71,4.26,0.83,2.24,,2.02,0.29,3.53,0.43,,,,,,,,,,,1.9,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Province,"AN ARCHEAN ARC BASALT-NB-ENRICHED BASALT-ADAKITE ASSOCIATION: THE 2.7 GA CONFEDERATION ASSEMBLAGE OF THE BIRCH-UCHI GREENSTONE BELT, SUPERIOR PROVINCE",SL95-4,BASALT,51.0,-91.0,2700.0,ARCHEAN,2700.0,2673.0,2700.0,2727.0,0.201146573,"AN ARCHEAN ARC BASALT-NB-ENRICHED BASALT-ADAKITE ASSOCIATION: THE 2.7 GA CONFEDERATION ASSEMBLAGE OF THE BIRCH-UCHI GREENSTONE BELT, SUPERIOR PROVINCE",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Superior Province,,51.0,51.0,-91.0,-91.0,,,,SL95-4,BASALT,2700000000.0,2700000000.0,PALEO,,,,,BASALT,,,,,WR,48.66,0.59,,16.29,,,,10.38,11.85,9.6,0.15,,0.12,1.17,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,,204.0,398.0,,,67.0,171.0,154.0,,,,,,,1.0,125.0,14.0,43.0,2.2,,,,,,,,,,,,0.0,16.0,3.46,8.43,1.11,5.15,1.55,0.61,2.19,0.36,2.29,0.5,1.28,,1.18,0.16,1.14,0.21,,,,,,,,,,,1.44,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Province,"AN ARCHEAN ARC BASALT-NB-ENRICHED BASALT-ADAKITE ASSOCIATION: THE 2.7 GA CONFEDERATION ASSEMBLAGE OF THE BIRCH-UCHI GREENSTONE BELT, SUPERIOR PROVINCE",SL95-1,BASALT,51.0,-91.0,2700.0,ARCHEAN,2700.0,2673.0,2700.0,2727.0,0.001238909,"AN ARCHEAN ARC BASALT-NB-ENRICHED BASALT-ADAKITE ASSOCIATION: THE 2.7 GA CONFEDERATION ASSEMBLAGE OF THE BIRCH-UCHI GREENSTONE BELT, SUPERIOR PROVINCE",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Superior Province,,51.0,51.0,-91.0,-91.0,,,,SL95-1,BASALT,2700000000.0,2700000000.0,PALEO,,,,,BASALT,,,,,WR,50.18,1.24,,14.25,,,,12.91,10.59,6.52,0.22,,0.35,2.18,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,,398.0,215.0,,,64.0,88.0,159.0,,,,,,,4.0,126.0,28.0,82.0,3.9,,,,,,,,,,,,0.0,66.0,4.65,12.75,1.83,8.56,2.8,0.99,3.94,0.66,4.57,1.07,3.1,,3.0,0.45,2.3,0.29,,,,,,,,,,,1.57,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Province,"AN ARCHEAN ARC BASALT-NB-ENRICHED BASALT-ADAKITE ASSOCIATION: THE 2.7 GA CONFEDERATION ASSEMBLAGE OF THE BIRCH-UCHI GREENSTONE BELT, SUPERIOR PROVINCE",SL95-26,BASALT,51.0,-91.0,2700.0,ARCHEAN,2700.0,2673.0,2700.0,2727.0,0.149097025,"AN ARCHEAN ARC BASALT-NB-ENRICHED BASALT-ADAKITE ASSOCIATION: THE 2.7 GA CONFEDERATION ASSEMBLAGE OF THE BIRCH-UCHI GREENSTONE BELT, SUPERIOR PROVINCE",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Superior Province,,51.0,51.0,-91.0,-91.0,,,,SL95-26,BASALT,2700000000.0,2700000000.0,PALEO,,,,,BASALT,,,,,WR,48.35,0.89,,16.43,,,,11.23,10.61,7.67,0.19,,1.11,2.2,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,,243.0,242.0,,,61.0,191.0,86.0,,,,,,,20.0,143.0,20.0,71.0,4.9,,,,,,,,,,,,0.0,134.0,6.12,15.11,2.08,9.24,2.53,0.86,3.3,0.55,3.61,0.8,2.05,,1.85,0.3,2.14,0.3,,,,,,,,,,,1.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Province,"AN ARCHEAN ARC BASALT-NB-ENRICHED BASALT-ADAKITE ASSOCIATION: THE 2.7 GA CONFEDERATION ASSEMBLAGE OF THE BIRCH-UCHI GREENSTONE BELT, SUPERIOR PROVINCE",SJV91-1D,BASALT,51.0,-91.0,2700.0,ARCHEAN,2700.0,2673.0,2700.0,2727.0,0.000783581,"AN ARCHEAN ARC BASALT-NB-ENRICHED BASALT-ADAKITE ASSOCIATION: THE 2.7 GA CONFEDERATION ASSEMBLAGE OF THE BIRCH-UCHI GREENSTONE BELT, SUPERIOR PROVINCE",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Superior Province,,51.0,51.0,-91.0,-91.0,,,,SJV91-1D,BASALT,2700000000.0,2700000000.0,PALEO,,,,,BASALT,,,,,WR,51.06,2.02,,14.0,,,,16.12,7.2,3.09,0.28,,0.31,3.27,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,38.0,18.0,,,49.0,14.0,16.0,,,,,,,5.0,575.0,49.0,128.0,18.4,,,,,,,,,,,,0.0,106.0,23.42,58.6,8.09,37.85,9.24,3.72,10.41,1.51,9.14,1.86,5.11,,4.36,0.67,3.35,1.01,,,,,,,,,,,0.99,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,
Superior Province,"AN ARCHEAN ARC BASALT-NB-ENRICHED BASALT-ADAKITE ASSOCIATION: THE 2.7 GA CONFEDERATION ASSEMBLAGE OF THE BIRCH-UCHI GREENSTONE BELT, SUPERIOR PROVINCE",SL87-03,BASALT,51.0,-91.0,2700.0,ARCHEAN,2700.0,2673.0,2700.0,2727.0,0.124632105,"AN ARCHEAN ARC BASALT-NB-ENRICHED BASALT-ADAKITE ASSOCIATION: THE 2.7 GA CONFEDERATION ASSEMBLAGE OF THE BIRCH-UCHI GREENSTONE BELT, SUPERIOR PROVINCE",ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),Superior Province,,51.0,51.0,-91.0,-91.0,,,,SL87-03,BASALT,2700000000.0,2700000000.0,PALEO,,,,,BASALT,,,,,WR,45.02,0.74,,15.73,,,,13.13,11.51,9.71,0.23,,1.39,1.03,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,,236.0,379.0,,,79.0,228.0,134.0,,,,,,,2.0,116.0,12.0,35.0,1.7,,,,,,,,,,,,0.0,88.0,2.01,5.93,0.9,4.88,0.92,,2.32,0.38,2.34,0.47,1.28,,1.06,0.16,1.05,0.07,,,,,,,,,,,0.21,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,
